session_id,user_id,persona,email,geo_location,client_type,start_time,end_time,duration_seconds,num_requests,num_2xx,num_4xx,num_5xx,num_400,num_401,num_403,num_404,error_ratio,admin_requests,auth_requests,wallet_requests,failed_logins,unique_endpoints,unique_methods,avg_response_time_ms,max_response_time_ms,avg_think_time_ms,requests_per_second,suspicious_flags,actions_list
3bfec3e8-b49e-4362-a60e-ba6f684513ee,u_1207,transactor,kellychristopher@example.org,Tabuk,web,2026-03-08 23:33:56.105641+00:00,2026-03-08 23:34:13.253967+00:00,17.15,7,6,1,0,1,0,0,0,0.1429,0,3,3,0,7,2,31.71,56,2975.43,0.4082,0,"sign_in, withdraw_overdraft, hello, topup, auth_me, transfer, sign_out"
3d768542-5eb1-4fba-8313-a59f9ae13bd1,admin_1,admin,admin@rasd.local,Khobar,web,2026-03-08 23:28:40.908884+00:00,2026-03-08 23:29:13.338974+00:00,32.43,22,21,0,1,0,0,0,0,0.0455,22,2,3,0,6,2,30.09,57,1532.82,0.6784,0,"admin_sign_in, admin_users, admin_wallets, admin_wallets, admin_users, admin_financial, admin_users, admin_financial, admin_transactions, admin_users, admin_financial, admin_users, admin_users, admin_financial, admin_users, admin_users, admin_wallets, admin_users, admin_users, admin_transactions, admin_transactions, admin_sign_out"
3e133d53-7415-4e13-83ee-a7031f281a74,admin_1,admin,admin@rasd.local,Mecca,web,2026-03-08 23:29:38.839847+00:00,2026-03-08 23:30:31.461872+00:00,52.62,37,37,0,0,0,0,0,0,0.0,37,2,7,0,6,2,28.32,49,1419.73,0.7032,0,"admin_sign_in, admin_transactions, admin_transactions, admin_users, admin_transactions, admin_users, admin_wallets, admin_transactions, admin_users, admin_transactions, admin_wallets, admin_users, admin_transactions, admin_transactions, admin_transactions, admin_financial, admin_wallets, admin_users, admin_users, admin_wallets, admin_wallets, admin_users, admin_users, admin_users, admin_transactions, admin_users, admin_users, admin_wallets, admin_wallets, admin_financial, admin_financial, admin_users, admin_financial, admin_users, admin_financial, admin_financial, admin_sign_out"
3e49d948-1e8c-4deb-9104-8a2e0719d966,u_1171,casual,victorchen@example.com,Dammam,web,2026-03-08 23:29:54.430073+00:00,2026-03-08 23:30:29.059186+00:00,34.63,5,5,0,0,0,0,0,0,0.0,0,2,0,0,5,2,20.4,43,7532.4,0.1444,0,"sign_in, view_profile, hello, bank_accounts, sign_out"
3e60221a-4fb9-446c-88ac-023f433454ea,u_1160,power_user,blackpatrick@example.org,Buraidah,web,2026-03-08 23:29:44.499212+00:00,2026-03-08 23:30:10.167977+00:00,25.67,17,13,4,0,4,0,0,0,0.2353,0,2,10,0,11,2,19.0,48,1614.24,0.6623,0,"sign_in, view_profile, hello, withdraw, transfer, wallet_view, wallet_view, payments, wallet_view, pay_bill, wallet_view, withdraw, topup, topup, payments, bank_accounts, sign_out"
3f1a4a0a-e735-4870-82c7-1c63b9eb1ecf,unknown,confused,baileychristian@example.org,Dammam,android,2026-03-08 23:30:16.089536+00:00,2026-03-08 23:30:19.762189+00:00,3.67,16,5,11,0,0,11,0,0,0.6875,4,12,1,7,7,2,20.88,62,0.0,4.3597,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
40901e3d-d3ce-439e-b5b7-5b563220227f,u_1187,casual,baileychristian@example.org,Dammam,android,2026-03-08 23:34:25.375032+00:00,2026-03-08 23:35:07.462152+00:00,42.09,7,5,1,1,1,0,0,0,0.2857,0,2,3,0,5,3,54.71,81,6724.29,0.1663,0,"sign_in, update_profile, withdraw, topup, view_profile, topup, sign_out"
40945776-914b-4cc5-9530-c1f984d8e825,unknown,transactor,daniel50@example.org,Abha,android,2026-03-08 23:29:53.338044+00:00,2026-03-08 23:29:56.965504+00:00,3.63,18,8,10,0,0,10,0,0,0.5556,4,14,1,6,7,2,16.06,41,0.0,4.9587,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
4149b02f-b60a-4664-a505-12ed92c9884d,u_1205,power_user,jacob31@example.org,Abha,ios,2026-03-08 23:30:16.164500+00:00,2026-03-08 23:30:33.239950+00:00,17.08,13,12,0,1,0,0,0,0,0.0769,0,3,9,0,8,2,23.69,40,1334.46,0.7611,0,"sign_in, topup, wallet_view, pay_bill, wallet_view, view_profile, wallet_view, topup, topup, pay_bill, withdraw, auth_me, sign_out"
4169c4ee-904f-495d-b308-774961e5cf12,admin_1,admin,admin@rasd.local,Dammam,web,2026-03-08 23:31:40.682658+00:00,2026-03-08 23:31:56.304711+00:00,15.62,12,12,0,0,0,0,0,0,0.0,12,2,3,0,6,2,27.33,48,1379.75,0.7682,0,"admin_sign_in, admin_wallets, admin_users, admin_wallets, admin_wallets, admin_transactions, admin_financial, admin_financial, admin_financial, admin_financial, admin_transactions, admin_sign_out"
4264fdc7-bbc3-4d2b-82a9-a8d74b87b757,unknown,casual,wgarcia@example.com,Mecca,android,2026-03-08 23:31:08.830164+00:00,2026-03-08 23:31:12.018525+00:00,3.19,15,5,10,0,0,10,0,0,0.6667,4,11,1,6,7,2,19.93,50,0.0,4.7022,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
42d99eae-6437-4235-a739-19bddb71e0a8,u_1184,casual,wendywood@example.com,Buraidah,web,2026-03-08 23:33:48.308568+00:00,2026-03-08 23:34:12.036846+00:00,23.73,6,6,0,0,0,0,0,0,0.0,0,2,0,0,4,2,13.5,34,5117.17,0.2528,0,"sign_in, bank_accounts, bank_accounts, payments, payments, sign_out"
43c9bf9b-8298-4370-9386-83487abe8ec2,u_1206,casual,elliottrussell@example.org,Riyadh,web,2026-03-08 23:35:47.708719+00:00,2026-03-08 23:36:10.533899+00:00,22.83,5,4,1,0,1,0,0,0,0.2,0,4,1,0,4,2,25.6,50,6243.0,0.219,0,"sign_in, auth_me, pay_bill, auth_me, sign_out"
442d5f8c-a7c8-4397-85e4-8e4e50a701a0,u_1218,power_user,savannah52@example.net,Buraidah,web,2026-03-08 23:28:58.840185+00:00,2026-03-08 23:29:15.923141+00:00,17.08,11,9,2,0,2,0,0,0,0.1818,0,2,6,0,7,2,17.55,34,1703.27,0.644,0,"sign_in, view_profile, view_profile, health, topup, pay_bill, pay_bill, wallet_view, wallet_view, wallet_view, sign_out"
45b27551-df0c-4415-90bf-a8e672453a39,u_1222,transactor,lorrainerodriguez@example.com,Abha,web,2026-03-08 23:35:41.187512+00:00,2026-03-08 23:35:58.747673+00:00,17.56,7,5,2,0,2,0,0,0,0.2857,0,3,4,0,6,2,22.71,45,2794.86,0.3986,0,"sign_in, wallet_view, transfer, pay_bill, auth_me, wallet_view, sign_out"
47ae7f6d-7057-438a-963c-37ec28229af6,u_1185,power_user,petermcfarland@example.net,Abha,ios,2026-03-08 23:35:00.243870+00:00,2026-03-08 23:35:24.289540+00:00,24.05,15,12,2,1,2,0,0,0,0.2,0,4,9,0,9,3,43.93,86,1615.2,0.6237,0,"sign_in, transfer, topup, update_profile, auth_me, view_profile, pay_bill, auth_me, transfer, pay_bill, topup, withdraw, withdraw, withdraw, sign_out"
48b34b61-b2b9-4d7f-82c8-7b380077b92c,u_1161,casual,kennedymatthew@example.net,Buraidah,web,2026-03-08 23:28:47.295608+00:00,2026-03-08 23:29:22.001836+00:00,34.71,6,6,0,0,0,0,0,0,0.0,0,3,1,0,6,2,16.5,48,6939.83,0.1729,0,"sign_in, auth_me, bank_accounts, hello, wallet_view, sign_out"
4b0abcb4-061d-48ec-9d08-1f24e322417f,u_1213,confused,ogutierrez@example.net,Medina,web,2026-03-08 23:30:25.874617+00:00,2026-03-08 23:31:06.807833+00:00,40.93,4,4,0,0,0,0,0,0,0.0,0,3,0,0,4,2,27.5,53,16420.5,0.0977,0,"sign_in, auth_me, view_profile, sign_out"
4bae2ac6-c76d-48b7-bcbe-f22905a6c0b1,u_1177,transactor,donaldsmith@example.org,Khobar,ios,2026-03-08 23:31:42.019787+00:00,2026-03-08 23:31:53.694089+00:00,11.67,7,7,0,0,0,0,0,0,0.0,0,3,3,0,7,2,19.43,39,2335.86,0.5998,0,"sign_in, view_profile, topup, transfer, wallet_view, auth_me, sign_out"
4cd4c4de-bac3-4c54-b1a3-9a12b1c44c45,u_1002,confused,hanan.alharbi@gmail.com,Riyadh,ios,2026-03-08 23:32:44.802786+00:00,2026-03-08 23:33:25.909732+00:00,41.11,4,4,0,0,0,0,0,0,0.0,0,3,0,0,4,2,17.5,31,14864.0,0.0973,0,"sign_in, auth_me, hello, sign_out"
4d8e724a-63a2-40d4-a9a2-e33155147e87,u_1180,casual,patriciakline@example.org,Mecca,android,2026-03-08 23:34:50.418681+00:00,2026-03-08 23:34:52.418208+00:00,2.0,16,16,0,0,0,0,0,0,0.0,0,2,14,0,6,1,47.25,90,0.0,8.0,0,"sign_in_fraud, transfer_fraud, topup_fraud, topup_fraud, topup_fraud, pay_bill_fraud, topup_fraud, topup_fraud, pay_bill_fraud, pay_bill_fraud, topup_fraud, pay_bill_fraud, pay_bill_fraud, withdraw_fraud, withdraw_fraud, sign_out_fraud"
4e48affb-ea87-45da-97cb-454d46841933,u_1206,casual,elliottrussell@example.org,Riyadh,web,2026-03-08 23:28:42.204281+00:00,2026-03-08 23:29:07.109959+00:00,24.91,5,5,0,0,0,0,0,0,0.0,0,2,1,0,5,2,19.0,32,5867.8,0.2007,0,"sign_in, hello, view_profile, wallet_view, sign_out"
4e8a9282-a705-41a4-8c60-0526bb3b356d,unknown,transactor,baileychristian@example.org,Dammam,android,2026-03-08 23:31:13.581213+00:00,2026-03-08 23:31:17.493528+00:00,3.91,17,8,9,0,0,9,0,0,0.5294,4,13,1,5,7,2,15.76,50,0.0,4.3478,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
50950ebc-46ca-4da2-a655-a0c31ea49a5f,u_1171,transactor,victorchen@example.com,Dammam,web,2026-03-08 23:32:03.899406+00:00,2026-03-08 23:32:30.857650+00:00,26.96,10,5,5,0,5,0,0,0,0.5,0,2,8,0,7,2,39.7,75,2772.8,0.3709,0,"sign_in, pay_bill, wallet_view, pay_bill, wallet_view, transfer, transfer, withdraw, pay_bill, sign_out"
5164646b-c260-4f1a-af5b-9202f094e51d,u_1185,transactor,petermcfarland@example.net,Abha,ios,2026-03-08 23:29:34.529209+00:00,2026-03-08 23:29:53.908256+00:00,19.38,7,5,2,0,2,0,0,0,0.2857,0,2,4,0,6,2,23.86,58,3049.14,0.3612,0,"sign_in, pay_bill, withdraw, view_profile, wallet_view, wallet_view, sign_out"
55015a97-2509-41ac-97b5-1dd656ae1417,u_1185,confused,petermcfarland@example.net,Abha,ios,2026-03-08 23:29:37.257979+00:00,2026-03-08 23:30:11.012889+00:00,33.75,4,3,1,0,1,0,0,0,0.25,0,3,1,0,4,2,26.0,40,14107.25,0.1185,0,"sign_in, withdraw, auth_me, sign_out"
550947b0-3e03-4eed-90a1-e061847a569c,u_1214,power_user,cindy08@example.com,Abha,android,2026-03-08 23:34:27.253579+00:00,2026-03-08 23:34:36.824660+00:00,9.57,10,10,0,0,0,0,0,0,0.0,0,4,6,0,7,2,36.9,84,1073.3,1.0449,0,"sign_in, auth_me, auth_me, topup, topup, pay_bill, transfer, pay_bill, wallet_view, sign_out"
572064f0-4e10-42bd-932a-77c9df90171f,u_1185,transactor,petermcfarland@example.net,Abha,ios,2026-03-08 23:34:31.080325+00:00,2026-03-08 23:34:55.919758+00:00,24.84,9,5,4,0,4,0,0,0,0.4444,0,2,5,0,6,3,27.56,50,3165.89,0.3623,0,"sign_in, transfer, update_profile, view_profile, wallet_view, withdraw, withdraw, withdraw, sign_out"
579cc1b5-b607-4910-869d-73b8e722d799,u_1219,confused,kirkcurtis@example.com,Mecca,ios,2026-03-08 23:30:54.170086+00:00,2026-03-08 23:31:28.300819+00:00,34.13,4,4,0,0,0,0,0,0,0.0,0,3,0,0,4,2,19.0,33,14247.5,0.1172,0,"sign_in, health, auth_me, sign_out"
57d5abd7-a1da-459e-9fb8-4540ce76a05c,unknown,transactor,user@example.com,Jeddah,ios,2026-03-08 23:33:33.490459+00:00,2026-03-08 23:33:35.923057+00:00,2.43,9,0,9,0,0,9,0,0,1.0,0,9,0,8,1,1,35.67,50,0.0,3.7037,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious"
59fdb0ba-d76a-4ad0-94c2-b25c1dc36e33,u_1167,casual,vanessa22@example.org,Khobar,ios,2026-03-08 23:30:23.470680+00:00,2026-03-08 23:31:07.311690+00:00,43.84,7,5,2,0,2,0,0,0,0.2857,0,2,3,0,6,2,17.71,36,7662.57,0.1597,0,"sign_in, wallet_view, view_profile, pay_bill, transfer, view_profile, sign_out"
5a080bc2-0b76-4188-9fb5-6d64e1d10cad,u_1229,casual,ibutler@example.net,Khobar,web,2026-03-08 23:33:47.736507+00:00,2026-03-08 23:34:28.213744+00:00,40.48,7,5,2,0,2,0,0,0,0.2857,0,3,3,0,7,2,27.29,65,7239.43,0.1729,0,"sign_in, wallet_view, payments, transfer, auth_me, pay_bill, sign_out"
5a30bfdd-703e-49d3-a218-674ee85df95a,u_1195,transactor,kerri06@example.net,Jeddah,ios,2026-03-08 23:31:59.872940+00:00,2026-03-08 23:32:16.812300+00:00,16.94,9,8,1,0,1,0,0,0,0.1111,0,2,6,0,8,2,36.11,84,2402.56,0.5313,0,"sign_in, hello, transfer, topup, topup, withdraw, transfer, transfer, sign_out"
5a9115b9-63e6-4402-b9f6-b46e9320a2f0,unknown,casual,jessica60@example.net,Taif,web,2026-03-08 23:34:08.154514+00:00,2026-03-08 23:34:08.154514+00:00,0.0,1,0,0,1,0,0,0,0,1.0,0,1,0,0,1,1,136.0,136,0.0,1.0,0,sign_in_fraud
5e5a8cc5-45de-4a2f-848d-8491908f581e,u_1183,confused,laurendavis@example.net,Tabuk,android,2026-03-08 23:35:36.477170+00:00,2026-03-08 23:35:53.416827+00:00,16.94,3,3,0,0,0,0,0,0,0.0,0,2,1,0,3,2,31.33,58,9643.0,0.1771,0,"sign_in, wallet_view, sign_out"
603043e5-ad6f-4f0a-aa15-9d86efa662cb,u_1197,casual,courtney55@example.org,Medina,ios,2026-03-08 23:34:46.614954+00:00,2026-03-08 23:34:48.091538+00:00,1.48,14,14,0,0,0,0,0,0,0.0,0,2,12,0,7,1,42.64,69,0.0,9.4595,0,"sign_in_fraud, withdraw_fraud, withdraw_fraud, topup_fraud, transfer_fraud, transfer_fraud, pay_bill_fraud, topup_fraud, pay_bill_fraud, withdraw_fraud, topup_fraud, withdraw_fraud, pay_bill_fraud, sign_out_fraud"
604e18d3-1073-4b84-a44e-450a85626768,unknown,transactor,jorge29@example.net,Jeddah,web,2026-03-08 23:32:38.019946+00:00,2026-03-08 23:32:41.360495+00:00,3.34,16,7,9,0,0,9,0,0,0.5625,4,12,1,5,7,2,21.38,55,0.0,4.7904,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
60a9d1d1-79a6-4df6-bbc0-54c4c6a1edd3,u_1181,transactor,wgarcia@example.com,Mecca,android,2026-03-08 23:32:01.760777+00:00,2026-03-08 23:32:17.265630+00:00,15.5,6,5,1,0,1,0,0,0,0.1667,0,2,4,0,4,2,25.83,45,3241.33,0.3871,0,"sign_in, wallet_view, wallet_view, transfer, transfer, sign_out"
61e2fd97-f75b-4a72-9565-7855f19e9dc9,u_1213,confused,ogutierrez@example.net,Medina,web,2026-03-08 23:29:00.877259+00:00,2026-03-08 23:29:47.933093+00:00,47.06,4,4,0,0,0,0,0,0,0.0,0,2,0,0,4,2,11.75,16,17271.0,0.085,0,"sign_in, view_profile, hello, sign_out"
61ec2b0d-dc2e-4af8-8583-cadb2bd2509f,unknown,casual,paulmoore@example.org,Abha,web,2026-03-08 23:30:57.077560+00:00,2026-03-08 23:30:59.984393+00:00,2.91,15,5,10,0,0,10,0,0,0.6667,4,11,1,6,7,2,19.67,49,0.0,5.1546,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
62eb4851-a526-4e7f-9174-be3b0ccf0b79,admin_1,admin,admin@rasd.local,Khobar,web,2026-03-08 23:32:33.175415+00:00,2026-03-08 23:32:48.105898+00:00,14.93,12,11,0,1,0,0,0,0,0.0833,12,2,1,0,6,2,37.92,68,1368.25,0.8038,0,"admin_sign_in, admin_financial, admin_users, admin_users, admin_users, admin_users, admin_transactions, admin_users, admin_wallets, admin_transactions, admin_users, admin_sign_out"
6359599c-1116-4e2e-8bf9-01ef1e53ac73,u_1214,power_user,cindy08@example.com,Abha,android,2026-03-08 23:34:04.676690+00:00,2026-03-08 23:34:25.326773+00:00,20.65,17,13,4,0,4,0,0,0,0.2353,0,4,11,0,10,2,26.88,78,1286.65,0.8232,0,"sign_in, pay_bill, hello, wallet_view, withdraw, auth_me, auth_me, withdraw, wallet_view, topup, topup, bank_accounts, pay_bill, transfer, topup, wallet_view, sign_out"
6370d5ff-47c6-461c-ba02-88ff858696c2,u_1181,casual,wgarcia@example.com,Mecca,android,2026-03-08 23:34:32.816917+00:00,2026-03-08 23:34:53.770360+00:00,20.95,5,5,0,0,0,0,0,0,0.0,0,2,0,0,4,2,20.4,49,5159.8,0.2387,0,"sign_in, payments, payments, bank_accounts, sign_out"
63fe99bd-4812-48ef-b2bf-fbc46fdb3785,u_1221,transactor,jeff19@example.com,Khobar,android,2026-03-08 23:33:24.906968+00:00,2026-03-08 23:33:39.893587+00:00,14.99,7,4,3,0,3,0,0,0,0.4286,0,2,4,0,6,2,30.14,45,2628.14,0.467,0,"sign_in, pay_bill, wallet_view, transfer, view_profile, transfer, sign_out"
657956ba-9ddf-4702-8fdc-0acbd62553b2,u_1202,confused,christophersantos@example.net,Riyadh,web,2026-03-08 23:28:49.174991+00:00,2026-03-08 23:29:27.647161+00:00,38.47,5,5,0,0,0,0,0,0,0.0,0,4,1,0,4,2,24.6,52,9690.0,0.13,0,"sign_in, topup, auth_me, auth_me, sign_out"
66dc25fe-eed4-4280-b023-2dd03733e52d,u_1170,confused,lford@example.com,Dammam,android,2026-03-08 23:32:42.858140+00:00,2026-03-08 23:33:08.287096+00:00,25.43,4,4,0,0,0,0,0,0,0.0,0,2,0,0,4,2,27.25,59,11832.25,0.1573,0,"sign_in, view_profile, hello, sign_out"
69be7619-a32b-44cc-871b-972b02258b0c,u_1208,casual,emily74@example.org,Abha,ios,2026-03-08 23:33:44.504231+00:00,2026-03-08 23:33:45.380225+00:00,0.88,10,6,4,0,4,0,0,0,0.4,0,2,8,0,7,1,40.7,86,0.0,11.3636,0,"sign_in_fraud, pay_bill_fraud, transfer_fraud, withdraw_fraud, pay_bill_fraud, withdraw_fraud, transfer_fraud, topup_fraud, topup_fraud, sign_out_fraud"
69e4b338-94b5-4e07-a34e-4b0d4e4330ba,u_1157,power_user,dana43@example.org,Riyadh,ios,2026-03-08 23:29:29.776375+00:00,2026-03-08 23:29:49.091594+00:00,19.32,17,11,3,3,3,0,0,0,0.3529,0,3,10,0,12,2,25.35,57,1222.88,0.8799,0,"sign_in, transfer, pay_bill, auth_me, hello, view_profile, pay_bill, transfer, payments, withdraw, transfer, topup, topup, withdraw, wallet_view, bank_accounts, sign_out"
6a481fb3-f090-4cf1-8ce2-413910cf592f,unknown,transactor,njones@example.net,Medina,ios,2026-03-08 23:30:59.887195+00:00,2026-03-08 23:31:04.646551+00:00,4.76,16,5,11,0,0,11,0,0,0.6875,4,12,1,7,7,2,23.38,55,0.0,3.3613,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
6ad540fb-5275-4317-978b-3eedbaaf8f5e,u_1226,casual,scottwelch@example.org,Jeddah,android,2026-03-08 23:29:51.487208+00:00,2026-03-08 23:30:03.285752+00:00,11.8,4,4,0,0,0,0,0,0,0.0,0,2,1,0,4,2,16.75,36,5616.75,0.339,0,"sign_in, wallet_view, view_profile, sign_out"
6b28206a-aed0-40a8-8f07-bbb9a4601b60,admin_1,admin,admin@rasd.local,Mecca,ios,2026-03-08 23:34:12.652886+00:00,2026-03-08 23:34:27.825460+00:00,15.17,12,11,0,1,0,0,0,0,0.0833,12,2,2,0,6,2,40.92,72,1336.5,0.791,0,"admin_sign_in, admin_wallets, admin_users, admin_financial, admin_wallets, admin_transactions, admin_users, admin_users, admin_users, admin_financial, admin_users, admin_sign_out"
6bd522d0-37b0-48d8-834f-8149cbc3a74a,u_1187,casual,baileychristian@example.org,Dammam,android,2026-03-08 23:30:03.275867+00:00,2026-03-08 23:30:30.105384+00:00,26.83,6,5,1,0,1,0,0,0,0.1667,0,4,1,0,5,2,21.33,43,5402.33,0.2236,0,"sign_in, auth_me, pay_bill, auth_me, hello, sign_out"
6bd7171c-e19c-48fa-a0c9-e6afc474c86a,unknown,power_user,stanleyjacqueline@example.com,Medina,web,2026-03-08 23:29:32.424404+00:00,2026-03-08 23:29:36.155773+00:00,3.73,18,6,12,0,0,12,0,0,0.6667,4,14,1,8,7,2,16.17,42,0.0,4.8257,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
6c8b1dd5-9f7d-4f3f-a1a8-36bcd7570835,u_1215,casual,stevenskyle@example.org,Buraidah,android,2026-03-08 23:32:45.334337+00:00,2026-03-08 23:33:15.394110+00:00,30.06,7,6,0,1,0,0,0,0,0.1429,0,3,2,0,6,3,34.14,64,5718.14,0.2329,0,"sign_in, update_profile, view_profile, auth_me, pay_bill, transfer, sign_out"
6dd6eaf7-5387-43c2-911a-052627c18fc2,u_1213,casual,ogutierrez@example.net,Medina,web,2026-03-08 23:34:25.885915+00:00,2026-03-08 23:34:44.370453+00:00,18.48,4,3,1,0,1,0,0,0,0.25,0,2,1,0,4,2,43.75,72,7127.75,0.2165,0,"sign_in, payments, pay_bill, sign_out"
6e1ca4ae-beff-4157-a687-cf45c75f583b,admin_1,admin,admin@rasd.local,Taif,ios,2026-03-08 23:33:18.715589+00:00,2026-03-08 23:33:25.693236+00:00,6.98,7,7,0,0,0,0,0,0,0.0,7,2,0,0,4,2,35.86,53,1231.0,1.0029,0,"admin_sign_in, admin_users, admin_users, admin_transactions, admin_users, admin_transactions, admin_sign_out"
6e26e312-bce3-48e1-b157-1b9cb45f0be1,unknown,casual,scottwelch@example.org,Jeddah,android,2026-03-08 23:33:34.881886+00:00,2026-03-08 23:34:07.496547+00:00,32.61,6,5,1,0,0,1,0,0,0.1667,0,3,2,1,5,2,27.0,52,6509.5,0.184,0,"failed_login, sign_in, wallet_view, payments, topup, sign_out"
6ef3815c-7c18-4101-a083-2f252437639e,u_1159,casual,tammyarmstrong@example.com,Buraidah,web,2026-03-08 23:33:58.669993+00:00,2026-03-08 23:34:00.790446+00:00,2.12,15,15,0,0,0,0,0,0,0.0,0,2,13,0,7,1,44.73,75,0.0,7.0755,0,"sign_in_fraud, pay_bill_fraud, withdraw_fraud, pay_bill_fraud, topup_fraud, pay_bill_fraud, pay_bill_fraud, withdraw_fraud, withdraw_fraud, topup_fraud, transfer_fraud, transfer_fraud, withdraw_fraud, pay_bill_fraud, sign_out_fraud"
715dfcc1-3825-4013-b6e1-dfee5b9c477c,u_1199,transactor,walkeralison@example.org,Taif,ios,2026-03-08 23:29:11.757920+00:00,2026-03-08 23:29:28.744236+00:00,16.99,6,6,0,0,0,0,0,0,0.0,0,2,4,0,5,2,24.0,36,3396.83,0.3531,0,"sign_in, wallet_view, topup, withdraw, topup, sign_out"
71e3dad6-d155-4042-8bba-4812799e88b2,u_1210,casual,isherman@example.org,Abha,android,2026-03-08 23:30:53.223419+00:00,2026-03-08 23:31:33.814219+00:00,40.59,7,4,2,1,2,0,0,0,0.4286,0,3,3,0,6,2,22.43,52,6678.71,0.1725,0,"sign_in, health, withdraw, wallet_view, withdraw, auth_me, sign_out"
71f77b49-72a6-45c9-bc27-b48186a708ad,unknown,power_user,isherman@example.org,Abha,android,2026-03-08 23:30:41.016242+00:00,2026-03-08 23:30:44.201944+00:00,3.19,14,6,8,0,0,8,0,0,0.5714,4,10,1,4,7,2,18.64,83,0.0,4.3887,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
72194a93-dfc2-4904-b547-2e68aef701ed,u_1221,casual,jeff19@example.com,Khobar,android,2026-03-08 23:33:53.170866+00:00,2026-03-08 23:34:25.434537+00:00,32.26,7,6,1,0,1,0,0,0,0.1429,0,2,1,0,5,3,28.43,62,5644.57,0.217,0,"sign_in, view_profile, health, withdraw, update_profile, view_profile, sign_out"
725d02c2-7438-4b9d-8f59-cef05fedabe7,unknown,transactor,epatterson@example.org,Riyadh,android,2026-03-08 23:32:05.665112+00:00,2026-03-08 23:32:09.879717+00:00,4.21,20,8,12,0,0,12,0,0,0.6,4,16,1,8,7,2,20.15,57,0.0,4.7506,0,"failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, failed_login_suspicious, sign_in_suspicious, admin_probe, admin_probe, admin_probe, admin_probe, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, auth_me_suspicious, sign_out_suspicious"
73288437-13d8-4c9c-b173-9fbfbca5b51b,u_1192,transactor,thomasleonard@example.com,Taif,android,2026-03-08 23:31:40.554515+00:00,2026-03-08 23:31:52.020842+00:00,11.47,6,3,3,0,3,0,0,0,0.5,0,2,3,0,6,2,30.67,45,2228.5,0.5231,0,"sign_in, transfer, update_profile, transfer, transfer, sign_out"
