session_id,user_id,persona,email,geo_location,client_type,start_time,end_time,duration_seconds,num_requests,actions_list
4a24b875-a7d9-4423-afaa-eade1a883ea9,u_1002,casual,hanan.alharbi@gmail.com,Riyadh,web,2026-03-27 12:48:37.057384+00:00,2026-03-27 12:48:50.573563+00:00,13.52,4,"sign_in, auth_me, wallet_view, sign_out"
4a4102f2-28d4-45ea-a02e-954937f92e1f,u_1012,power_user,brandon11@example.com,Tabuk,android,2026-03-27 13:37:00.400947+00:00,2026-03-27 13:37:10.328453+00:00,9.93,9,"sign_in, update_profile, auth_me, bank_accounts, pay_bill, auth_me, topup, transfer, sign_out"
4a7a6a9b-891f-48c5-9954-45390a0007c2,u_1006,transactor,hobbsjohn@example.com,Buraidah,ios,2026-03-27 13:21:43.546434+00:00,2026-03-27 13:21:59.585936+00:00,16.04,7,"sign_in, payments, transfer, transfer, pay_bill, pay_bill, sign_out"
4a81e522-a141-47c3-a1f8-2856e2209ea8,u_1027,transactor,kristy96@example.org,Riyadh,web,2026-03-27 12:57:37.544963+00:00,2026-03-27 12:57:52.153063+00:00,14.61,7,"sign_in, wallet_view, auth_me, pay_bill, pay_bill, pay_bill, sign_out"
4a8ae381-ace9-4c91-9400-77665710f6f0,u_1028,casual,bchurch@example.org,Dammam,web,2026-03-27 12:54:04.619227+00:00,2026-03-27 12:54:51.149653+00:00,46.53,7,"sign_in, payments, wallet_view, auth_me, view_profile, health, sign_out"
4a8e3091-b5a2-4556-adea-293c22bb6c42,u_1076,power_user,hsexton@example.com,Khobar,android,2026-03-27 12:56:43.049846+00:00,2026-03-27 12:56:54.222986+00:00,11.17,10,"sign_in, transfer, view_profile, transfer, view_profile, pay_bill, transfer, payments, wallet_view, sign_out"
4ab93082-eb09-4469-95d7-131858942add,u_1006,casual,hobbsjohn@example.com,Buraidah,ios,2026-03-27 13:19:54.158749+00:00,2026-03-27 13:20:11.805425+00:00,17.65,5,"sign_in, wallet_view, pay_bill, payments, sign_out"
4add413e-bc36-4c9f-b601-ebd7dacc8368,u_1033,power_user,michaelrichardson@example.org,Tabuk,ios,2026-03-27 12:47:36.679838+00:00,2026-03-27 12:48:01.876957+00:00,25.2,16,"sign_in, bank_accounts, transfer, update_profile, topup, pay_bill, pay_bill, transfer, payments, health, topup, transfer, auth_me, pay_bill, transfer, sign_out"
4af0c0e5-cd3a-41d6-923b-e938a459488b,u_1061,transactor,simonmark@example.com,Abha,android,2026-03-27 12:54:12.851743+00:00,2026-03-27 12:54:33.242020+00:00,20.39,8,"sign_in, pay_bill, transfer, pay_bill, pay_bill, pay_bill, transfer, sign_out"
4af7073c-4758-4091-8f8e-ec94470aac9b,u_1002,power_user,hanan.alharbi@gmail.com,Riyadh,ios,2026-03-27 12:45:57.287598+00:00,2026-03-27 12:46:07.114840+00:00,9.83,9,"sign_in, wallet_view, view_profile, view_profile, topup, pay_bill, payments, withdraw, sign_out"
4b0afdc6-385d-45c0-8acc-9b25148c5a37,u_1033,casual,michaelrichardson@example.org,Tabuk,ios,2026-03-27 12:59:54.976591+00:00,2026-03-27 13:00:15.829757+00:00,20.85,5,"sign_in, pay_bill, auth_me, view_profile, sign_out"
4b0d2732-4d4c-4873-8e65-b9e46e950a64,u_1077,transactor,wburton@example.org,Khobar,web,2026-03-27 13:00:39.914483+00:00,2026-03-27 13:01:00.242229+00:00,20.33,9,"sign_in, auth_me, auth_me, auth_me, pay_bill, transfer, view_profile, withdraw, sign_out"
4b565bd2-a4e3-49bf-98de-782a78affe39,u_1070,power_user,albertjohnston@example.org,Buraidah,web,2026-03-27 12:46:59.476835+00:00,2026-03-27 12:47:17.014312+00:00,17.54,12,"sign_in, auth_me, transfer, wallet_view, topup, withdraw, topup, update_profile, wallet_view, transfer, wallet_view, sign_out"
4b8baa14-137f-46d8-8a96-7fbcd77eca4d,u_1034,confused,vleonard@example.org,Tabuk,ios,2026-03-27 13:38:05.252039+00:00,2026-03-27 13:38:58.802782+00:00,53.55,5,"sign_in, pay_bill, hello, auth_me, sign_out"
4bcac6da-8e1d-453d-9699-7a4b0c0525e3,u_1053,confused,oberry@example.org,Taif,web,2026-03-27 12:53:29.815570+00:00,2026-03-27 12:53:48.715142+00:00,18.9,3,"sign_in, auth_me, sign_out"
4bd8a3b9-280c-42f4-b9a4-4f6d17b6c8bf,u_1060,casual,elizabeth92@example.net,Jeddah,ios,2026-03-27 13:08:01.144806+00:00,2026-03-27 13:08:57.614779+00:00,56.47,9,"sign_in, withdraw_overdraft, bank_accounts, view_profile, auth_me, view_profile, auth_me, wallet_view, sign_out"
4bfc09e4-aadd-4698-8d4a-be29a2ed5e0d,u_1053,casual,oberry@example.org,Taif,web,2026-03-27 13:13:16.439624+00:00,2026-03-27 13:13:48.193237+00:00,31.75,8,"sign_in, bank_accounts, bank_accounts, auth_me, payments, transfer, wallet_view, sign_out"
4c09a398-6485-4056-9820-1cb7e7f559ef,u_1012,confused,brandon11@example.com,Tabuk,android,2026-03-27 13:09:28.111316+00:00,2026-03-27 13:09:55.781493+00:00,27.67,4,"sign_in, wallet_view, auth_me, sign_out"
4c43aebc-5d6e-483e-8d88-43a16b5cb2fc,u_1074,casual,hburke@example.net,Dammam,web,2026-03-27 13:08:06.371869+00:00,2026-03-27 13:08:43.731372+00:00,37.36,7,"sign_in, withdraw_overdraft, view_profile, wallet_view, update_profile, transfer, sign_out"
4c441413-2fd7-4588-aba9-1f8db8b62476,admin_1,admin,admin@rasd.local,Taif,android,2026-03-27 13:29:47.449041+00:00,2026-03-27 13:30:19.869425+00:00,32.42,22,"admin_sign_in, admin_transactions, admin_financial, admin_financial, admin_financial, admin_wallets, admin_users, admin_users, admin_wallets, admin_users, admin_wallets, admin_financial, admin_transactions, admin_financial, admin_financial, admin_users, admin_transactions, admin_users, admin_wallets, admin_users, admin_financial, admin_sign_out"
4c4ecb8a-fee8-4daa-87da-81f3663c93e8,u_1028,power_user,bchurch@example.org,Dammam,web,2026-03-27 13:22:42.497674+00:00,2026-03-27 13:23:00.706330+00:00,18.21,13,"sign_in, topup, auth_me, pay_bill, topup, view_profile, withdraw, topup, transfer, auth_me, topup, withdraw, sign_out"
4c6dae89-221a-44db-a3e9-d30e7e419e4c,u_1035,transactor,kennethbarber@example.net,Medina,ios,2026-03-27 13:17:27.078617+00:00,2026-03-27 13:17:49.031968+00:00,21.95,8,"sign_in, transfer, transfer, view_profile, withdraw, view_profile, transfer, sign_out"
4c7c5845-0ce4-4a10-9666-1dcb82a91126,unknown,casual,reginahurley@example.org,Abha,ios,2026-03-27 13:30:48.195066+00:00,2026-03-27 13:31:24.856137+00:00,36.66,6,"failed_login, sign_in, transfer, auth_me, wallet_view, sign_out"
4c92913a-8ee7-4095-bf1f-a79daad5cc70,u_1009,power_user,mjones@example.com,Jeddah,ios,2026-03-27 13:34:08.401924+00:00,2026-03-27 13:34:29.051934+00:00,20.65,14,"sign_in, topup, view_profile, transfer, pay_bill, topup, wallet_view, transfer, transfer, update_profile, auth_me, topup, pay_bill, sign_out"
4ca0b703-ee40-4548-af1e-ed195b91e67b,u_1007,transactor,beth11@example.org,Abha,android,2026-03-27 13:27:08.690540+00:00,2026-03-27 13:27:38.977321+00:00,30.29,11,"sign_in, withdraw, pay_bill, hello, payments, transfer, pay_bill, withdraw, update_profile, auth_me, sign_out"
4ccc7b42-bca0-493b-b16d-f69648a2af46,u_1049,confused,warren87@example.net,Mecca,ios,2026-03-27 13:19:25.550391+00:00,2026-03-27 13:20:23.314597+00:00,57.76,5,"sign_in, wallet_view, transfer, view_profile, sign_out"
4ce4d385-70e7-495a-8b07-36cb1606cca7,u_1076,transactor,hsexton@example.com,Khobar,android,2026-03-27 13:33:45.521133+00:00,2026-03-27 13:34:02.139534+00:00,16.62,7,"sign_in, payments, pay_bill, transfer, transfer, topup, sign_out"
4d178d35-51f7-468a-ae7e-6071fa8e06f7,u_1026,power_user,timothywhite@example.net,Abha,web,2026-03-27 13:20:15.089624+00:00,2026-03-27 13:20:27.493013+00:00,12.4,9,"sign_in, update_profile, view_profile, wallet_view, wallet_view, withdraw, transfer, hello, sign_out"
4d4bc1c6-38cc-4be3-9e53-58f29a519a74,u_1070,transactor,albertjohnston@example.org,Buraidah,web,2026-03-27 13:21:43.509584+00:00,2026-03-27 13:21:53.384600+00:00,9.88,6,"sign_in, pay_bill, transfer, pay_bill, withdraw, sign_out"
4d54b6c0-3d65-447a-8254-325a99c9dedf,unknown,confused,arthur19@example.com,Medina,android,2026-03-27 12:57:02.925088+00:00,2026-03-27 12:57:02.925088+00:00,0.0,1,sign_in
4d573b09-5795-4dcf-b31c-7ef22b38a24b,u_1038,transactor,bfisher@example.com,Dammam,ios,2026-03-27 12:50:14.384453+00:00,2026-03-27 12:50:40.993718+00:00,26.61,11,"sign_in, pay_bill, pay_bill, transfer, wallet_view, pay_bill, transfer, transfer, update_profile, wallet_view, sign_out"
4d73c1bf-7ec2-48a1-bf48-0a86faa29786,u_1055,casual,ahall@example.org,Khobar,ios,2026-03-27 12:58:33.991088+00:00,2026-03-27 12:59:11.173773+00:00,37.18,6,"sign_in, bank_accounts, auth_me, auth_me, withdraw, sign_out"
4d9aace6-e31d-46b7-a507-e0ca83fd7c11,u_1014,transactor,josephwilliams@example.net,Abha,web,2026-03-27 13:34:06.954983+00:00,2026-03-27 13:34:20.927480+00:00,13.97,7,"sign_in, auth_me, transfer, pay_bill, transfer, update_profile, sign_out"
4dabf7cf-9312-43f2-9400-3c07457a474b,u_1044,casual,schmidtdavid@example.com,Riyadh,android,2026-03-27 13:23:48.204938+00:00,2026-03-27 13:24:01.715782+00:00,13.51,5,"sign_in, hello, wallet_view, auth_me, sign_out"
4dad20f0-0536-4f06-8d63-5692ccbedc9e,u_1019,transactor,mccoyjessica@example.com,Abha,ios,2026-03-27 13:36:33.576463+00:00,2026-03-27 13:36:57.862164+00:00,24.29,10,"sign_in, pay_bill, topup, withdraw, transfer, wallet_view, payments, payments, topup, sign_out"
4db34a9c-7884-43ef-984d-95c2333fc195,u_1027,transactor,kristy96@example.org,Riyadh,web,2026-03-27 13:02:02.186702+00:00,2026-03-27 13:02:21.289632+00:00,19.1,8,"sign_in, withdraw, transfer, wallet_view, auth_me, payments, transfer, sign_out"
4dd3c480-6f85-4fef-8be6-4b1f42626d7d,unknown,casual,barajasrichard@example.org,Taif,android,2026-03-27 12:59:49.815785+00:00,2026-03-27 13:00:20.357519+00:00,30.54,7,"failed_login, sign_in, view_profile, update_profile, view_profile, wallet_view, sign_out"
4ddf1c16-e6fd-4cba-a62a-4af2107d7c95,u_1041,power_user,annalewis@example.org,Abha,ios,2026-03-27 12:47:09.881386+00:00,2026-03-27 12:47:23.506908+00:00,13.63,13,"sign_in, wallet_view, withdraw, transfer, pay_bill, auth_me, payments, withdraw, payments, view_profile, wallet_view, auth_me, sign_out"
4e02145a-4699-4536-a085-d945aae75bb3,u_1016,power_user,tammy32@example.com,Riyadh,web,2026-03-27 12:46:49.543410+00:00,2026-03-27 12:47:16.116970+00:00,26.57,17,"sign_in, transfer, topup, wallet_view, transfer, withdraw, withdraw, withdraw, topup, auth_me, topup, pay_bill, transfer, view_profile, pay_bill, topup, sign_out"
4e3861c4-fdcf-4736-a598-e6e1ae5d58e3,unknown,transactor,arthur19@example.com,Medina,android,2026-03-27 12:53:29.336192+00:00,2026-03-27 12:53:29.336192+00:00,0.0,1,sign_in
4e6832c8-758a-4e7c-9131-f572cc14d4a3,u_1021,casual,sheri44@example.net,Tabuk,web,2026-03-27 13:20:03.965577+00:00,2026-03-27 13:20:38.156357+00:00,34.19,6,"sign_in, update_profile, wallet_view, transfer, wallet_view, sign_out"
4e788549-13b2-4f04-8d88-910a98b3a901,admin_1,admin,admin@rasd.local,Jeddah,android,2026-03-27 12:54:09.108611+00:00,2026-03-27 12:54:24.422809+00:00,15.31,12,"admin_sign_in, admin_wallets, admin_financial, admin_wallets, admin_transactions, admin_wallets, admin_transactions, admin_financial, admin_transactions, admin_users, admin_users, admin_sign_out"
4eb192e1-d4c5-47b3-b29a-97a6543fd7ef,u_1008,casual,janice11@example.org,Mecca,ios,2026-03-27 13:16:47.047692+00:00,2026-03-27 13:17:06.801611+00:00,19.75,5,"sign_in, payments, wallet_view, auth_me, sign_out"
4efd7c2a-fa50-4bb5-a6ac-34b8e7213935,u_1025,power_user,dsmith@example.net,Dammam,android,2026-03-27 13:10:25.828072+00:00,2026-03-27 13:10:36.784478+00:00,10.96,10,"sign_in, wallet_view, view_profile, health, topup, pay_bill, payments, transfer, hello, sign_out"
4f094a65-afe2-4777-9b54-aa6c74dc7cc0,u_1062,transactor,yward@example.net,Abha,android,2026-03-27 13:16:37.816268+00:00,2026-03-27 13:17:04.808095+00:00,26.99,10,"sign_in, transfer, transfer, topup, withdraw, auth_me, withdraw, auth_me, view_profile, sign_out"
4f095fc8-d1a0-4745-a64a-27169f79c197,u_1030,casual,jasonrhodes@example.org,Medina,ios,2026-03-27 13:00:05.011381+00:00,2026-03-27 13:00:35.142350+00:00,30.13,6,"sign_in, payments, update_profile, wallet_view, health, sign_out"
4f0c6b45-f21d-446b-a0bf-6c186cbe2af1,u_1004,transactor,user@example.com,Jeddah,ios,2026-03-27 13:03:54.485995+00:00,2026-03-27 13:04:07.680680+00:00,13.19,6,"sign_in, wallet_view, withdraw, wallet_view, topup, sign_out"
4f130de3-e403-47ab-9313-12b8e78f6c63,u_1057,casual,hblackburn@example.com,Riyadh,ios,2026-03-27 13:37:30.875202+00:00,2026-03-27 13:37:56.601507+00:00,25.73,6,"sign_in, payments, wallet_view, transfer, bank_accounts, sign_out"
4f1a57b0-25c5-4173-ae59-ad4d61d82fe5,u_1008,power_user,janice11@example.org,Mecca,ios,2026-03-27 12:48:03.721920+00:00,2026-03-27 12:48:24.665804+00:00,20.94,16,"sign_in, topup, transfer, transfer, wallet_view, withdraw, topup, view_profile, withdraw, withdraw, hello, withdraw, wallet_view, wallet_view, topup, sign_out"
4f2f06a7-a384-4ada-ac49-9a3d5ae73aa6,u_1009,casual,mjones@example.com,Jeddah,ios,2026-03-27 13:27:16.604117+00:00,2026-03-27 13:27:40.915485+00:00,24.31,5,"sign_in, wallet_view, auth_me, view_profile, sign_out"
4f75347f-67d2-4890-91a8-b7e420b72991,u_1070,transactor,albertjohnston@example.org,Buraidah,web,2026-03-27 13:29:07.934498+00:00,2026-03-27 13:29:22.572048+00:00,14.64,8,"sign_in, pay_bill, pay_bill, withdraw, wallet_view, view_profile, transfer, sign_out"
4f9efdce-e247-43a6-815b-a40d6dbd8bbf,u_1047,transactor,odougherty@example.org,Riyadh,web,2026-03-27 13:27:45.293046+00:00,2026-03-27 13:28:02.717737+00:00,17.42,8,"sign_in, wallet_view, view_profile, view_profile, transfer, transfer, transfer, sign_out"
4fe3552a-2567-48df-9bd9-b9fac82c6a32,u_1015,casual,reginahurley@example.org,Abha,ios,2026-03-27 12:56:36.904856+00:00,2026-03-27 12:57:05.886045+00:00,28.98,7,"sign_in, topup, view_profile, update_profile, wallet_view, wallet_view, sign_out"
5048b5c9-1363-4fd7-8c67-4e67a2c220b0,u_1030,power_user,jasonrhodes@example.org,Medina,ios,2026-03-27 13:30:14.761123+00:00,2026-03-27 13:30:33.445955+00:00,18.68,14,"sign_in, withdraw, wallet_view, view_profile, wallet_view, auth_me, payments, wallet_view, auth_me, pay_bill, view_profile, wallet_view, wallet_view, sign_out"
50523b63-bde1-4e32-a4ef-f77121dece62,u_1077,casual,wburton@example.org,Khobar,web,2026-03-27 13:28:02.779796+00:00,2026-03-27 13:28:47.090636+00:00,44.31,7,"sign_in, wallet_view, health, wallet_view, wallet_view, auth_me, sign_out"
50605890-9916-4244-bb96-e99a2acda56f,u_1034,transactor,vleonard@example.org,Tabuk,ios,2026-03-27 13:31:53.465883+00:00,2026-03-27 13:32:09.238314+00:00,15.77,7,"sign_in, withdraw, payments, transfer, pay_bill, transfer, sign_out"
5093d24d-6538-4d0a-aa65-9bec97d590c9,admin_1,admin,admin@rasd.local,Riyadh,android,2026-03-27 13:18:05.889431+00:00,2026-03-27 13:18:35.524470+00:00,29.64,22,"admin_sign_in, admin_transactions, admin_financial, admin_transactions, admin_users, admin_transactions, admin_wallets, admin_transactions, admin_users, admin_users, admin_wallets, admin_wallets, admin_transactions, admin_users, admin_users, admin_users, admin_transactions, admin_transactions, admin_transactions, admin_users, admin_users, admin_sign_out"
50c36b90-8cf3-4f6e-9d7f-b61695cc4d5d,u_1051,casual,buchananadam@example.com,Mecca,ios,2026-03-27 13:07:41.529136+00:00,2026-03-27 13:08:21.963245+00:00,40.43,7,"sign_in, auth_me, wallet_view, health, wallet_view, wallet_view, sign_out"
51116203-ac4e-4646-95c5-ed6fc0144899,u_1042,power_user,elliottjason@example.org,Jeddah,web,2026-03-27 13:00:38.690516+00:00,2026-03-27 13:00:49.514202+00:00,10.82,9,"sign_in, wallet_view, payments, wallet_view, transfer, withdraw, bank_accounts, transfer, sign_out"
511caa4f-2b8e-4730-b7b8-db11e4522e1d,u_1074,casual,hburke@example.net,Dammam,web,2026-03-27 13:18:17.480615+00:00,2026-03-27 13:18:35.375785+00:00,17.9,4,"sign_in, wallet_view, transfer, sign_out"
51b83edc-4935-49bd-a101-729eedb9eff7,u_1009,power_user,mjones@example.com,Jeddah,ios,2026-03-27 12:53:54.631173+00:00,2026-03-27 12:54:08.444997+00:00,13.81,13,"sign_in, view_profile, withdraw, auth_me, wallet_view, pay_bill, pay_bill, withdraw, topup, topup, auth_me, topup, sign_out"
51ce3224-0a24-47c6-9475-4c1600a6cac2,admin_1,admin,admin@rasd.local,Mecca,ios,2026-03-27 13:15:01.579166+00:00,2026-03-27 13:15:28.491537+00:00,26.91,22,"admin_sign_in, admin_users, admin_wallets, admin_users, admin_wallets, admin_users, admin_financial, admin_transactions, admin_wallets, admin_transactions, admin_wallets, admin_financial, admin_wallets, admin_transactions, admin_financial, admin_financial, admin_transactions, admin_transactions, admin_users, admin_financial, admin_transactions, admin_sign_out"
51d4c136-b043-425e-9a90-2c06cec55f39,u_1005,power_user,walshcody@example.org,Dammam,ios,2026-03-27 12:49:26.318988+00:00,2026-03-27 12:49:47.434678+00:00,21.12,14,"sign_in, topup, wallet_view, pay_bill, transfer, withdraw, pay_bill, pay_bill, topup, transfer, withdraw, pay_bill, view_profile, sign_out"
5204802d-46eb-46de-9fda-155022fae58b,u_1016,casual,tammy32@example.com,Riyadh,web,2026-03-27 13:21:21.960350+00:00,2026-03-27 13:21:59.636999+00:00,37.68,6,"sign_in, pay_bill, health, view_profile, topup, sign_out"
522d79a4-a1a1-4292-ad1d-066f1d8585bb,u_1034,transactor,vleonard@example.org,Tabuk,ios,2026-03-27 13:32:58.423551+00:00,2026-03-27 13:33:19.168810+00:00,20.75,7,"sign_in, transfer, update_profile, withdraw, wallet_view, withdraw, sign_out"
52ae9117-3ac4-4c96-ad56-24bec8825154,u_1055,power_user,ahall@example.org,Khobar,ios,2026-03-27 13:13:58.473234+00:00,2026-03-27 13:14:23.084880+00:00,24.61,17,"sign_in, wallet_view, wallet_view, view_profile, withdraw, payments, transfer, pay_bill, transfer, wallet_view, pay_bill, topup, wallet_view, view_profile, transfer, transfer, sign_out"
52ee45c1-a6fa-46ea-9da6-d5fabce35076,u_1047,power_user,odougherty@example.org,Riyadh,web,2026-03-27 12:48:28.132883+00:00,2026-03-27 12:48:46.256104+00:00,18.12,14,"sign_in, pay_bill, wallet_view, auth_me, auth_me, view_profile, wallet_view, view_profile, wallet_view, wallet_view, health, view_profile, pay_bill, sign_out"
52f4682d-b6db-4045-8f99-d4a1d45769ca,u_1037,casual,randyblack@example.org,Medina,ios,2026-03-27 13:25:49.615351+00:00,2026-03-27 13:26:37.921797+00:00,48.31,7,"sign_in, auth_me, auth_me, wallet_view, auth_me, withdraw, sign_out"
52f8a0b6-cb70-4fc7-91f6-0a457d42eacf,u_1040,transactor,amanda05@example.net,Buraidah,android,2026-03-27 13:01:03.991890+00:00,2026-03-27 13:01:17.303195+00:00,13.31,7,"sign_in, topup, view_profile, view_profile, auth_me, transfer, sign_out"
53245ef7-bac6-4577-9520-b75bf8b8be22,u_1014,confused,josephwilliams@example.net,Abha,web,2026-03-27 12:59:34.603866+00:00,2026-03-27 12:59:43.374337+00:00,8.77,3,"sign_in, auth_me, sign_out"
537b27d2-1e68-44d4-8261-faadea7f763c,u_1029,casual,smithmatthew@example.com,Buraidah,web,2026-03-27 13:06:17.688471+00:00,2026-03-27 13:07:03.384193+00:00,45.7,7,"sign_in, auth_me, view_profile, auth_me, wallet_view, view_profile, sign_out"
53a42fd5-b319-46c5-86f8-e34e78100db4,u_1065,power_user,gregorydiaz@example.com,Tabuk,web,2026-03-27 13:25:00.727067+00:00,2026-03-27 13:25:14.860536+00:00,14.13,14,"sign_in, transfer, topup, update_profile, auth_me, bank_accounts, withdraw, pay_bill, topup, update_profile, auth_me, pay_bill, pay_bill, sign_out"
53fe06b8-e186-4cfe-aea2-425b6b598a63,u_1004,casual,user@example.com,Jeddah,ios,2026-03-27 13:33:24.983123+00:00,2026-03-27 13:33:57.549599+00:00,32.57,6,"sign_in, auth_me, bank_accounts, view_profile, bank_accounts, sign_out"
541435cf-37e5-4d3d-81ac-b51c363ee79f,u_1016,transactor,tammy32@example.com,Riyadh,web,2026-03-27 13:29:46.664942+00:00,2026-03-27 13:30:06.653783+00:00,19.99,7,"sign_in, withdraw, auth_me, withdraw, transfer, topup, sign_out"
54394532-a85b-445d-9195-155babf37eaa,u_1015,transactor,reginahurley@example.org,Abha,ios,2026-03-27 12:50:14.862927+00:00,2026-03-27 12:50:36.430369+00:00,21.57,10,"sign_in, view_profile, health, payments, withdraw, pay_bill, wallet_view, transfer, update_profile, sign_out"
5449e949-71e5-4144-8b8b-be6ec90983e8,u_1066,transactor,evelyn46@example.com,Buraidah,ios,2026-03-27 13:29:56.522858+00:00,2026-03-27 13:30:13.950334+00:00,17.43,7,"sign_in, pay_bill, withdraw, withdraw, auth_me, transfer, sign_out"
54717d28-4c51-4bb9-bb7d-0a6315da481a,u_1007,power_user,beth11@example.org,Abha,android,2026-03-27 13:26:02.240746+00:00,2026-03-27 13:26:24.765227+00:00,22.52,14,"sign_in, health, wallet_view, pay_bill, transfer, view_profile, payments, withdraw, pay_bill, wallet_view, wallet_view, withdraw, wallet_view, sign_out"
547e681b-a018-4803-bbbe-acbc6071e50f,u_1038,casual,bfisher@example.com,Dammam,ios,2026-03-27 13:11:41.543092+00:00,2026-03-27 13:12:22.786573+00:00,41.24,8,"sign_in, wallet_view, auth_me, view_profile, auth_me, topup, auth_me, sign_out"
54ae86bc-5379-4ef1-a12e-9c5e67a60d30,u_1005,power_user,walshcody@example.org,Dammam,ios,2026-03-27 13:19:56.961179+00:00,2026-03-27 13:20:10.729186+00:00,13.77,10,"sign_in, wallet_view, topup, payments, wallet_view, wallet_view, transfer, withdraw, auth_me, sign_out"
54cc03af-3249-40aa-abe7-f19ad49e521c,u_1020,transactor,wmoyer@example.org,Buraidah,web,2026-03-27 13:25:17.825148+00:00,2026-03-27 13:25:41.933746+00:00,24.11,9,"sign_in, pay_bill, transfer, topup, transfer, wallet_view, payments, transfer, sign_out"
54dbcbcd-71e9-4959-b690-2d4bbbf17a3c,u_1070,power_user,albertjohnston@example.org,Buraidah,web,2026-03-27 13:00:48.881440+00:00,2026-03-27 13:01:01.557782+00:00,12.68,10,"sign_in, hello, withdraw, payments, auth_me, withdraw, transfer, topup, auth_me, sign_out"
550d0df6-17a3-4c53-9539-ce77d20a4398,u_1049,casual,warren87@example.net,Mecca,ios,2026-03-27 12:56:15.870884+00:00,2026-03-27 12:56:43.049067+00:00,27.18,6,"sign_in, auth_me, auth_me, payments, health, sign_out"
5566d62a-e5fd-45b0-82ea-acad3b83d0eb,u_1033,casual,michaelrichardson@example.org,Tabuk,ios,2026-03-27 12:47:38.363453+00:00,2026-03-27 12:47:57.576404+00:00,19.21,5,"sign_in, hello, topup, hello, sign_out"
55939b79-5770-4ddd-9ea5-133552e8e3ce,u_1054,power_user,reneeburgess@example.org,Abha,web,2026-03-27 13:04:49.364387+00:00,2026-03-27 13:05:06.719031+00:00,17.35,13,"sign_in, pay_bill, health, topup, wallet_view, view_profile, auth_me, view_profile, wallet_view, topup, pay_bill, withdraw, sign_out"
55981da7-dbe4-476f-bb75-895b7ccfa626,u_1029,power_user,smithmatthew@example.com,Buraidah,web,2026-03-27 13:16:50.956142+00:00,2026-03-27 13:17:07.538052+00:00,16.58,13,"sign_in, withdraw, transfer, transfer, pay_bill, topup, pay_bill, topup, withdraw, topup, wallet_view, wallet_view, sign_out"
55a3d7c5-4a2f-4929-9f57-057cf875511f,u_1075,power_user,melanie67@example.org,Mecca,web,2026-03-27 13:28:18.265433+00:00,2026-03-27 13:28:42.964266+00:00,24.7,17,"sign_in, transfer, pay_bill, wallet_view, transfer, pay_bill, bank_accounts, transfer, auth_me, wallet_view, withdraw, withdraw, pay_bill, withdraw, withdraw, withdraw, sign_out"
55d03f12-8f64-48b3-a9a2-756cc217ecae,u_1050,confused,angela18@example.org,Medina,ios,2026-03-27 13:11:23.958207+00:00,2026-03-27 13:12:14.663704+00:00,50.71,5,"sign_in, view_profile, view_profile, view_profile, sign_out"
55d578e4-fb7e-456b-87db-0d0f3ec57dc0,u_1020,transactor,wmoyer@example.org,Buraidah,web,2026-03-27 12:45:55.642321+00:00,2026-03-27 12:46:22.768494+00:00,27.13,11,"sign_in, auth_me, auth_me, transfer, transfer, transfer, hello, wallet_view, withdraw, transfer, sign_out"
55e298e2-f252-4760-ad6f-f2fa90ebe098,u_1042,transactor,elliottjason@example.org,Jeddah,web,2026-03-27 13:16:41.965728+00:00,2026-03-27 13:17:06.584287+00:00,24.62,10,"sign_in, update_profile, topup, payments, transfer, transfer, topup, wallet_view, payments, sign_out"
56048142-ef15-449d-8317-b2092c294958,u_1044,power_user,schmidtdavid@example.com,Riyadh,android,2026-03-27 13:10:21.117552+00:00,2026-03-27 13:10:37.047226+00:00,15.93,11,"sign_in, withdraw, hello, topup, wallet_view, withdraw, withdraw, withdraw, pay_bill, auth_me, sign_out"
56256fbb-2099-4ea3-93a3-2cf9b870128b,u_1021,casual,sheri44@example.net,Tabuk,web,2026-03-27 13:32:49.743097+00:00,2026-03-27 13:33:16.108121+00:00,26.37,5,"sign_in, update_profile, auth_me, view_profile, sign_out"
5650b1cd-3d8c-48cd-874a-fc49185e13cf,unknown,transactor,walshcody@example.org,Dammam,ios,2026-03-27 13:16:48.096388+00:00,2026-03-27 13:17:02.342613+00:00,14.25,8,"signout_no_token, sign_in, topup, withdraw, update_profile, payments, transfer, sign_out"
5676b7df-d762-403e-8720-7f5d127836a8,u_1038,casual,bfisher@example.com,Dammam,ios,2026-03-27 13:20:31.332956+00:00,2026-03-27 13:21:15.161294+00:00,43.83,8,"sign_in, topup, view_profile, wallet_view, auth_me, topup, pay_bill, sign_out"
56837271-a460-42b0-951d-290553dfcac8,u_1060,confused,elizabeth92@example.net,Jeddah,ios,2026-03-27 13:16:55.359045+00:00,2026-03-27 13:17:13.869272+00:00,18.51,3,"sign_in, health, sign_out"
569bb70d-b4c5-423e-92b0-4e52a4d0cf9d,unknown,casual,queenrama@gmail.com,Jeddah,ios,2026-03-27 13:02:44.822039+00:00,2026-03-27 13:02:44.822039+00:00,0.0,1,sign_in
569d6b8a-59b9-470c-906c-ff7b3a2876c4,u_1050,transactor,angela18@example.org,Medina,ios,2026-03-27 13:06:39.933233+00:00,2026-03-27 13:07:07.063041+00:00,27.13,10,"sign_in, pay_bill, health, pay_bill, transfer, wallet_view, pay_bill, transfer, pay_bill, sign_out"
