timestamp,session_id,user_id,email,geo_location,client_type,method,path,status_code,response_time_ms,think_time_ms,label,attack_type
2026-04-24T18:08:07.345450+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/auth/sign-in,200,67,30146,0,normal
2026-04-24T18:08:09.972569+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/pay-bill,200,28,8866,0,normal
2026-04-24T18:08:10.617224+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/withdraw,200,21,31343,1,financial_fraud
2026-04-24T18:08:10.922582+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1105,200,21,282,1,financial_fraud
2026-04-24T18:08:11.267657+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,POST,/auth/sign-in,200,76,54212,0,normal
2026-04-24T18:08:15.862465+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,PUT,/users/u_1133,200,38,8477,0,normal
2026-04-24T18:08:21.562841+00:00,6f539dd1-1feb-458a-ab55-54dc17a10d18,u_1146,zphillips@example.org,Taif,android,POST,/users/u_1146/wallet/withdraw,200,20,46058,1,financial_fraud
2026-04-24T18:08:21.920602+00:00,6f539dd1-1feb-458a-ab55-54dc17a10d18,u_1146,zphillips@example.org,Taif,android,POST,/users/u_1146/wallet/withdraw,200,37,319,1,financial_fraud
2026-04-24T18:08:22.094553+00:00,6f539dd1-1feb-458a-ab55-54dc17a10d18,u_1146,zphillips@example.org,Taif,android,POST,/users/u_1146/wallet/pay-bill,200,30,143,1,financial_fraud
2026-04-24T18:08:22.178283+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/auth/sign-in,200,67,0,1,financial_fraud
2026-04-24T18:08:22.325280+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/transfer/u_1118,200,20,125,1,financial_fraud
2026-04-24T18:08:22.549309+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/topup,200,20,202,1,financial_fraud
2026-04-24T18:08:26.471097+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,POST,/users/u_1104/wallet/topup,200,52,56602,0,normal
2026-04-24T18:08:30.451390+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,POST,/users/u_1120/wallet/pay-bill,200,20,47327,0,normal
2026-04-24T18:08:30.665754+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/users/u_1099/wallet/pay-bill,200,21,37410,0,normal
2026-04-24T18:08:31.904653+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/auth/me,200,6,5426,0,normal
2026-04-24T18:08:39.118549+00:00,1b3d1093-3170-445d-8532-ef4ceccd3f34,u_1098,jessenichols@example.org,Tabuk,web,GET,/users/u_1098/payments,200,7,42316,0,normal
2026-04-24T18:08:39.795163+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/topup,200,41,17202,1,financial_fraud
2026-04-24T18:08:39.840422+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/pay-bill,200,23,20,1,financial_fraud
2026-04-24T18:08:40.043953+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/withdraw,200,22,180,1,financial_fraud
2026-04-24T18:08:40.460896+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/transfer/u_1089,200,21,394,1,financial_fraud
2026-04-24T18:08:40.659943+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/transfer/u_1135,200,31,166,1,financial_fraud
2026-04-24T18:08:40.773570+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/topup,200,21,91,1,financial_fraud
2026-04-24T18:08:40.827042+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120/wallet,200,5,10368,0,normal
2026-04-24T18:08:41.011373+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/pay-bill,200,23,213,1,financial_fraud
2026-04-24T18:08:41.253591+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/withdraw,200,28,212,1,financial_fraud
2026-04-24T18:08:46.146986+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,GET,/users/u_1133,200,6,36165,0,normal
2026-04-24T18:08:46.474821+00:00,619a16b5-0637-4c59-8925-58a4c9387c79,u_1086,nicholas88@example.net,Taif,ios,POST,/users/u_1086/wallet/withdraw,200,22,56048,0,normal
2026-04-24T18:08:46.500889+00:00,619a16b5-0637-4c59-8925-58a4c9387c79,u_1086,nicholas88@example.net,Taif,ios,POST,/auth/sign-out,200,25,0,0,normal
2026-04-24T18:08:49.011482+00:00,e086df58-1d14-4458-9652-ef33eab38989,u_1107,narias@example.net,Khobar,web,POST,/auth/sign-in,200,80,1278,0,normal
2026-04-24T18:08:49.880423+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/transfer/u_1110,200,22,33992,0,normal
2026-04-24T18:08:50.283555+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,GET,/users/u_1135,200,6,39007,0,normal
2026-04-24T18:08:55.262297+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,POST,/users/u_1135/wallet/pay-bill,200,21,4956,0,normal
2026-04-24T18:08:56.210050+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/pay-bill,200,21,6307,0,normal
2026-04-24T18:09:01.355194+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,PUT,/users/u_1135,200,35,6056,0,normal
2026-04-24T18:09:04.869599+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/topup,200,31,8627,0,normal
2026-04-24T18:09:04.950460+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,PUT,/users/u_1135,200,17,3577,0,normal
2026-04-24T18:09:04.992233+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/transfer/u_1111,200,20,23715,1,financial_fraud
2026-04-24T18:09:05.264134+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120/wallet,200,11,24424,0,normal
2026-04-24T18:09:07.727120+00:00,59e54a8a-960e-4cd5-b072-8d2f0ce41ad1,u_1149,ddunn@example.com,Buraidah,ios,POST,/users/u_1149/wallet/pay-bill,200,18,2716,1,financial_fraud
2026-04-24T18:09:08.382035+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,POST,/users/u_1120/wallet/withdraw,200,20,3096,0,normal
2026-04-24T18:09:11.004271+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1102,200,29,60048,1,financial_fraud
2026-04-24T18:09:11.196077+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/topup,200,28,162,1,financial_fraud
2026-04-24T18:09:11.511563+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/pay-bill,200,30,284,1,financial_fraud
2026-04-24T18:09:11.636869+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,POST,/users/u_1135/wallet/transfer/u_1126,200,22,6663,0,normal
2026-04-24T18:09:13.460068+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,GET,/auth/me,200,6,1815,0,normal
2026-04-24T18:09:13.476047+00:00,b45da04e-281b-4557-9eb5-5ea74c758b6c,u_1135,austin99@example.net,Buraidah,ios,POST,/auth/sign-out,200,15,0,0,normal
2026-04-24T18:09:16.872633+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/auth/sign-in,200,68,1360,0,normal
2026-04-24T18:09:19.936188+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,POST,/users/u_1104/wallet/topup,200,22,48006,0,normal
2026-04-24T18:09:21.259996+00:00,1b3d1093-3170-445d-8532-ef4ceccd3f34,u_1098,jessenichols@example.org,Tabuk,web,POST,/users/u_1098/wallet/transfer/u_1111,200,31,42107,0,normal
2026-04-24T18:09:21.379520+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/users/u_1099/wallet/withdraw,200,21,50690,0,normal
2026-04-24T18:09:21.605428+00:00,e086df58-1d14-4458-9652-ef33eab38989,u_1107,narias@example.net,Khobar,web,GET,/users/u_1107/wallet,200,6,32585,0,normal
2026-04-24T18:09:21.853812+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1127,200,21,10319,1,financial_fraud
2026-04-24T18:09:21.901477+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,POST,/users/u_1104/wallet/withdraw,200,40,1923,0,normal
2026-04-24T18:09:23.814641+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/auth/me,200,7,1904,0,normal
2026-04-24T18:09:25.087143+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/users/u_1104,200,6,1265,0,normal
2026-04-24T18:09:27.534780+00:00,e086df58-1d14-4458-9652-ef33eab38989,u_1107,narias@example.net,Khobar,web,GET,/users/u_1107/wallet,200,9,5918,0,normal
2026-04-24T18:09:27.555214+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/users/u_1099/wallet/pay-bill,200,28,6146,0,normal
2026-04-24T18:09:28.318488+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/users/u_1104/wallet,200,6,3224,0,normal
2026-04-24T18:09:32.383872+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/users/u_1104,200,8,4055,0,normal
2026-04-24T18:09:35.420554+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/users/u_1099/wallet/pay-bill,200,43,7819,0,normal
2026-04-24T18:09:36.826692+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,GET,/auth/me,200,6,4435,0,normal
2026-04-24T18:09:38.372758+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/topup,200,53,52169,0,normal
2026-04-24T18:09:45.160505+00:00,e086df58-1d14-4458-9652-ef33eab38989,u_1107,narias@example.net,Khobar,web,GET,/auth/me,200,12,17612,0,normal
2026-04-24T18:09:45.182124+00:00,e086df58-1d14-4458-9652-ef33eab38989,u_1107,narias@example.net,Khobar,web,POST,/auth/sign-out,200,21,0,0,normal
2026-04-24T18:09:49.529441+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,GET,/users/u_1133,200,6,44651,0,normal
2026-04-24T18:09:49.967658+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120/wallet,200,15,41567,0,normal
2026-04-24T18:09:51.797703+00:00,2a038dbb-a7d1-453e-921c-72a8ab8b033d,u_1120,powersedward@example.org,Cairo,android,POST,/auth/sign-in,200,70,5032,0,normal
2026-04-24T18:09:52.215606+00:00,1b3d1093-3170-445d-8532-ef4ceccd3f34,u_1098,jessenichols@example.org,Tabuk,web,POST,/users/u_1098/wallet/withdraw,200,21,30932,0,normal
2026-04-24T18:09:57.135744+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/pay-bill,200,21,7584,0,normal
2026-04-24T18:09:57.223162+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/withdraw,200,22,40326,0,normal
2026-04-24T18:09:58.441935+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,PUT,/users/u_1133,200,26,20041,0,normal
2026-04-24T18:10:01.719177+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/pay-bill,200,30,4464,0,normal
2026-04-24T18:10:01.804054+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/auth/me,200,8,11826,0,normal
2026-04-24T18:10:06.103511+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1114,200,36,44210,1,financial_fraud
2026-04-24T18:10:06.256011+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1116,200,21,129,1,financial_fraud
2026-04-24T18:10:07.404165+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120/wallet,200,6,5592,0,normal
2026-04-24T18:10:07.668898+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/pay-bill,200,43,5904,0,normal
2026-04-24T18:10:08.608237+00:00,8ff4f136-a323-4c83-815c-d80db92b92cf,u_1120,powersedward@example.org,Cairo,android,POST,/auth/sign-in,200,66,60094,0,normal
2026-04-24T18:10:08.704954+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,POST,/users/u_1133/wallet/topup,200,44,10217,0,normal
2026-04-24T18:10:11.027865+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,GET,/auth/me,200,6,3616,0,normal
2026-04-24T18:10:11.044031+00:00,49990ddf-e0e2-4fd6-b43e-8c3e6354c004,u_1120,powersedward@example.org,Cairo,android,POST,/auth/sign-out,200,16,0,0,normal
2026-04-24T18:10:11.813875+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,GET,/auth/me,200,7,3100,0,normal
2026-04-24T18:10:11.829649+00:00,d06558c7-22c7-4822-a909-ace2d52aebcd,u_1133,josephlopez@example.org,Abha,ios,POST,/auth/sign-out,200,15,0,0,normal
2026-04-24T18:10:14.883450+00:00,06a3811f-d7a4-44f7-af72-c5a271a20f0e,u_1148,tamaranelson@example.com,Taif,ios,POST,/users/u_1148/wallet/transfer/u_1127,200,22,8604,1,financial_fraud
2026-04-24T18:10:16.214822+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/transfer/u_1104,200,42,8502,0,normal
2026-04-24T18:10:17.701936+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,POST,/users/u_1104/wallet/topup,200,31,40842,0,normal
2026-04-24T18:10:17.718725+00:00,631e911c-7261-41d2-9ae6-1872c495c91f,u_1104,joseph39@example.com,Buraidah,android,POST,/auth/sign-out,200,16,0,0,normal
2026-04-24T18:10:22.411396+00:00,54bec8ce-efff-4a00-82f2-fe373df938d7,u_1134,uwilson@example.net,Buraidah,android,POST,/auth/sign-in,200,70,8726,0,normal
2026-04-24T18:10:22.771837+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/users/u_1099/wallet/topup,200,21,47327,0,normal
2026-04-24T18:10:22.787726+00:00,7c7919cc-0442-4423-8822-81287494498d,u_1099,lewisscott@example.org,Tabuk,web,POST,/auth/sign-out,200,15,0,0,normal
2026-04-24T18:10:22.835756+00:00,1b3d1093-3170-445d-8532-ef4ceccd3f34,u_1098,jessenichols@example.org,Tabuk,web,GET,/users/u_1098/wallet,200,11,30607,0,normal
2026-04-24T18:10:22.856713+00:00,1b3d1093-3170-445d-8532-ef4ceccd3f34,u_1098,jessenichols@example.org,Tabuk,web,POST,/auth/sign-out,200,20,0,0,normal
2026-04-24T18:10:22.870329+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/auth/sign-in,200,81,0,1,financial_fraud
2026-04-24T18:10:23.064903+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1131,200,31,163,1,financial_fraud
2026-04-24T18:10:23.271844+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/topup,200,21,184,1,financial_fraud
2026-04-24T18:10:27.382747+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/withdraw,200,38,11127,0,normal
2026-04-24T18:10:28.766085+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/users/u_1100/wallet/pay-bill,200,31,1350,0,normal
2026-04-24T18:10:29.787338+00:00,999057ea-4248-479f-948d-5ee07b95cdb9,u_1112,wrobinson@example.net,Medina,ios,POST,/auth/sign-in,200,67,16930,0,normal
2026-04-24T18:10:31.129379+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1089,200,26,7829,1,financial_fraud
2026-04-24T18:10:31.540845+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/withdraw,200,24,385,1,financial_fraud
2026-04-24T18:10:32.002285+00:00,8ff4f136-a323-4c83-815c-d80db92b92cf,u_1120,powersedward@example.org,Cairo,android,PUT,/users/u_1120,200,17,23374,0,normal
2026-04-24T18:10:34.908949+00:00,cb424982-7cfb-452c-acee-12a1f3bde809,u_1112,wrobinson@example.net,Medina,ios,POST,/auth/sign-in,200,93,18342,0,normal
2026-04-24T18:10:35.708826+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,GET,/auth/me,200,7,6934,0,normal
2026-04-24T18:10:35.726072+00:00,fabd7f7c-8a1c-4d6d-a4c7-490f6248edd5,u_1100,nlucas@example.org,Khobar,web,POST,/auth/sign-out,200,17,0,0,normal
2026-04-24T18:10:36.723001+00:00,8ff4f136-a323-4c83-815c-d80db92b92cf,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120/bank-accounts,200,6,4713,0,normal
2026-04-24T18:10:37.630487+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/withdraw,200,24,6064,1,financial_fraud
2026-04-24T18:10:37.711835+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/withdraw,200,22,58,1,financial_fraud
2026-04-24T18:10:37.852575+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1087,200,33,107,1,financial_fraud
2026-04-24T18:10:38.012138+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1134,200,22,136,1,financial_fraud
2026-04-24T18:10:38.267378+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1093,200,23,230,1,financial_fraud
2026-04-24T18:10:38.418998+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/withdraw,200,21,130,1,financial_fraud
2026-04-24T18:10:38.710394+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1090,200,23,266,1,financial_fraud
2026-04-24T18:10:38.858594+00:00,28be9ec0-a864-443f-ba7f-b21fa475c784,u_1150,christopherwagner@example.net,Taif,android,POST,/users/u_1150/wallet/transfer/u_1096,200,23,124,1,financial_fraud
2026-04-24T18:10:40.330529+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,GET,/auth/me,200,6,43185,0,normal
2026-04-24T18:10:40.346340+00:00,0f2b1324-85e9-427a-b77b-e86208c8944f,u_1133,josephlopez@example.org,Abha,ios,POST,/auth/sign-out,200,15,0,0,normal
2026-04-24T18:10:40.415094+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,POST,/auth/sign-in,200,67,0,1,endpoint_scanning
2026-04-24T18:10:40.474616+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1003/wallet,200,5,53,1,endpoint_scanning
2026-04-24T18:10:40.511484+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/system/metrics,404,4,31,1,endpoint_scanning
2026-04-24T18:10:40.556814+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/auth/me,200,5,38,1,endpoint_scanning
2026-04-24T18:10:40.588661+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1151/wallet,200,5,25,1,endpoint_scanning
2026-04-24T18:10:40.690480+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1004/wallet,200,5,95,1,endpoint_scanning
2026-04-24T18:10:40.728334+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1151/bank-accounts,200,6,31,1,endpoint_scanning
2026-04-24T18:10:40.828784+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/api/v1/config,404,5,94,1,endpoint_scanning
2026-04-24T18:10:40.863039+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/users,401,5,27,1,endpoint_scanning
2026-04-24T18:10:40.966801+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/keys,404,4,98,1,endpoint_scanning
2026-04-24T18:10:41.021287+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/wallets,401,4,48,1,endpoint_scanning
2026-04-24T18:10:41.114128+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/backup,404,4,86,1,endpoint_scanning
2026-04-24T18:10:41.171531+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/overview/financial,401,7,48,1,endpoint_scanning
2026-04-24T18:10:41.247631+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/export,404,13,60,1,endpoint_scanning
2026-04-24T18:10:41.303012+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/transactions,401,5,48,1,endpoint_scanning
2026-04-24T18:10:41.388355+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/debug/users,404,5,80,1,endpoint_scanning
2026-04-24T18:10:41.465632+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/.env,404,5,71,1,endpoint_scanning
2026-04-24T18:10:41.554602+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/admin/logs,404,4,83,1,endpoint_scanning
2026-04-24T18:10:41.640455+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1001/wallet,200,6,78,1,endpoint_scanning
2026-04-24T18:10:41.690428+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1151/payments,200,6,43,1,endpoint_scanning
2026-04-24T18:10:41.761547+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/config,404,4,64,1,endpoint_scanning
2026-04-24T18:10:41.797409+00:00,b253eca7-9714-4111-b5bc-7e27da3ff317,u_1151,paulalarsen@example.com,Abha,android,GET,/users/u_1002/wallet,200,6,29,1,endpoint_scanning
2026-04-24T18:10:44.828571+00:00,8ff4f136-a323-4c83-815c-d80db92b92cf,u_1120,powersedward@example.org,Cairo,android,GET,/users/u_1120,200,6,8098,0,normal
2026-04-24T18:10:46.011987+00:00,2a038dbb-a7d1-453e-921c-72a8ab8b033d,u_1120,powersedward@example.org,Cairo,android,POST,/users/u_1120/wallet/topup,200,27,54183,0,normal
2026-04-24T18:10:46.631893+00:00,1a0f7025-1118-4819-8a52-8c7b275067a3,u_1091,cameronsmith@example.org,Jeddah,ios,POST,/auth/sign-in,200,74,4529,0,normal
