session_id,user_id,email,persona,geo_location,client_type,total_requests,session_duration_sec,requests_per_minute,failed_login_count,error_ratio,error_4xx_count,error_5xx_count,unique_endpoints,endpoint_entropy,has_admin_access,admin_action_count,wallet_action_count,wallet_action_ratio,transfer_count,topup_count,withdraw_count,pay_bill_count,financial_error_count,avg_think_time_ms,std_think_time_ms,avg_response_time_ms,min_think_time_ms
2b69b4b4-db12-4848-9f20-20b5c1687e08,u_1191,michael01@example.com,casual,Buraidah,ios,4,8.89,26.98,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,6221.67,2589.16,16.25,3800
219201ed-b1c4-4f14-b4fa-becf76520d59,u_1179,gordondaniel@example.net,transactor,Tabuk,android,10,22.29,26.92,0,0.7,6,1,8,2.8464,0,0,7,0.7,5,0,1,1,0,2911.22,986.32,33.7,1387
f9ed8391-bbb9-4f4c-b2f2-73418ebf4bbd,unknown,user@example.com,casual,Jeddah,ios,2,0.03,4711.61,1,1.0,2,0,1,-0.0,0,0,0,0.0,0,0,0,0,0,5421.0,0.0,27.0,5421
2c9abe92-8cf3-48cc-ab0b-727cb40d7c2d,u_1001,taif.alsaadi@gmail.com,transactor,Mecca,web,9,20.07,26.9,0,0.0,0,0,8,2.9477,0,0,6,0.6667,1,2,1,1,0,2713.75,729.03,27.0,1868
05effd91-c0bd-4534-832d-4c2bd0217c85,u_1186,steinmary@example.org,transactor,Mecca,web,7,11.68,35.95,0,0.0,0,0,6,2.5216,0,0,3,0.4286,0,0,1,1,0,2669.17,1172.68,30.57,1116
f6924ae7-4e75-412e-af67-445c8234062c,u_1210,isherman@example.org,power_user,Abha,android,14,20.49,40.99,0,0.2857,4,0,9,3.0391,0,0,8,0.5714,2,2,0,2,0,1621.46,651.93,25.86,552
0f0b39da-fe4b-4fbe-a1b3-5e698383a58c,u_1215,stevenskyle@example.org,casual,Buraidah,android,8,40.17,11.95,0,0.0,0,0,4,1.5488,0,0,1,0.125,0,1,0,0,0,6561.71,2759.16,25.62,3237
b734cc9a-6e29-4d40-8c98-f70471402001,unknown,brownalex@example.com,power_user,Abha,web,16,3.69,260.38,5,0.5625,9,0,7,2.305,1,4,0,0.0,0,0,0,0,0,0.0,0.0,20.56,0
f9252237-da23-401b-aace-5e4ccd09e9ec,admin_1,admin@rasd.local,admin,Taif,web,22,27.13,48.65,0,0.0,0,0,6,2.2407,1,22,0,0.0,0,0,0,0,0,1358.62,568.22,31.55,608
aa54468c-274e-40db-bdd5-a472471211cb,u_1222,lorrainerodriguez@example.com,casual,Abha,web,4,13.43,17.87,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,6339.0,1036.85,21.25,5579
0a20a5dc-8f56-4b97-8c83-6f86b73f47c2,u_1228,echen@example.net,casual,Riyadh,android,5,25.62,11.71,0,0.0,0,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,8363.25,2053.04,14.8,5949
d3fbf3e5-a4f1-4d7d-bbf6-fd198ffefa51,u_1179,gordondaniel@example.net,casual,Tabuk,android,5,20.26,14.81,0,0.0,0,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,7005.0,2666.21,24.8,3554
b2eeb30f-5fbf-4cdd-a1ee-028180ce25ee,u_1171,victorchen@example.com,transactor,Dammam,web,8,15.73,30.51,0,0.125,1,0,8,3.0,0,0,5,0.625,2,1,0,1,0,2878.43,1241.31,28.25,1030
73288437-13d8-4c9c-b173-9fbfbca5b51b,u_1192,thomasleonard@example.com,transactor,Taif,android,6,11.47,31.4,0,0.5,3,0,6,2.585,0,0,3,0.5,3,0,0,0,0,2674.2,1200.11,30.67,1420
afc9da7c-118b-4266-a20b-092322ab4916,u_1173,sara35@example.net,transactor,Dammam,ios,6,8.75,41.14,0,0.3333,2,0,6,2.585,0,0,3,0.5,2,0,0,1,0,1958.8,1116.94,22.17,1128
4169c4ee-904f-495d-b308-774961e5cf12,admin_1,admin@rasd.local,admin,Dammam,web,12,15.62,46.09,0,0.0,0,0,6,2.3554,1,12,0,0.0,0,0,0,0,0,1505.18,500.29,27.33,658
4bae2ac6-c76d-48b7-bcbe-f22905a6c0b1,u_1177,donaldsmith@example.org,transactor,Khobar,ios,7,11.67,35.98,0,0.0,0,0,7,2.8074,0,0,3,0.4286,1,1,0,0,0,2725.17,1340.51,19.43,1278
be092f7d-2c34-493c-a414-237c87444165,u_1221,jeff19@example.com,transactor,Khobar,android,7,21.32,19.7,0,0.4286,3,0,6,2.5216,0,0,3,0.4286,0,0,1,2,0,3860.0,946.83,37.43,2108
9d429fdf-b2d8-49b1-ad63-b7585dd41d48,u_1199,walkeralison@example.org,casual,Taif,ios,8,37.36,12.85,0,0.0,0,0,6,2.5,0,0,1,0.125,0,0,0,0,0,6675.43,2517.55,18.5,3385
90b2e5f6-653c-421c-be23-ffc2f5a20e5a,u_1180,patriciakline@example.org,power_user,Mecca,android,15,16.43,54.78,0,0.0,0,0,7,2.5232,0,0,9,0.6,1,4,1,0,0,1312.0,655.75,24.0,556
f5b0a2cb-3748-4220-8d13-f50dd828b8b9,unknown,donaldsmith@example.org,power_user,Khobar,ios,15,3.06,294.3,4,0.5333,8,0,7,2.3589,1,4,0,0.0,0,0,0,0,0,0.0,0.0,21.93,0
320c8d21-7a96-4dd2-9da4-a7952324bf2c,u_1220,thumphrey@example.org,casual,Mecca,ios,5,20.17,14.87,0,0.0,0,0,3,1.371,0,0,0,0.0,0,0,0,0,0,7699.0,1875.65,18.6,5803
ddab48a3-55df-4944-af13-94e21ab13757,u_1197,courtney55@example.org,transactor,Medina,ios,10,0.97,616.54,0,0.2,1,1,4,1.6855,0,0,0,0.0,0,0,0,0,0,0.0,0.0,34.6,0
eba58c9e-3821-4976-83ae-233e1863e725,u_1228,echen@example.net,power_user,Riyadh,android,10,12.66,47.4,0,0.1,1,0,9,3.1219,0,0,4,0.4,1,1,1,0,0,1494.11,668.09,20.1,641
f575be66-bc79-40c6-a381-3a1fe0ebd493,unknown,briannichols@example.org,transactor,Jeddah,web,10,22.25,26.97,1,0.5,5,0,8,2.9219,0,0,6,0.6,3,0,1,1,0,2844.89,1243.33,23.5,1280
11f2935d-e663-4e8b-a841-302ec8fba76e,u_1196,angela90@example.net,transactor,Tabuk,web,11,26.81,24.62,0,0.0,0,0,8,2.8454,0,0,8,0.7273,3,1,1,0,0,2908.2,1167.76,29.64,1284
e57dc96c-2d22-4a60-b066-b410e2d97065,u_1156,keith47@example.com,transactor,Tabuk,android,9,23.67,22.81,0,0.0,0,0,7,2.7255,0,0,2,0.2222,0,0,0,1,0,3545.38,1042.96,25.33,1310
5a30bfdd-703e-49d3-a218-674ee85df95a,u_1195,kerri06@example.net,transactor,Jeddah,ios,9,16.94,31.88,0,0.1111,1,0,8,2.9477,0,0,6,0.6667,3,2,1,0,0,2702.88,1362.04,36.11,1247
60a9d1d1-79a6-4df6-bbc0-54c4c6a1edd3,u_1181,wgarcia@example.com,transactor,Mecca,android,6,15.5,23.22,0,0.1667,1,0,4,1.9183,0,0,4,0.6667,2,0,0,0,0,3889.6,657.73,25.83,2816
36be6dd4-e870-4098-9dbf-b0b9330c4001,u_1191,michael01@example.com,casual,Buraidah,ios,5,27.84,10.78,0,0.2,1,0,5,2.3219,0,0,2,0.4,0,0,1,0,0,7790.75,2937.16,35.4,3470
74311dbb-d8b5-42c9-9e74-5109fd36f948,u_1194,jessica60@example.net,transactor,Taif,web,8,19.91,24.11,0,0.5,4,0,7,2.75,0,0,5,0.625,4,0,0,0,0,3178.71,911.78,32.0,2231
50950ebc-46ca-4da2-a655-a0c31ea49a5f,u_1171,victorchen@example.com,transactor,Dammam,web,10,26.96,22.26,0,0.5,5,0,7,2.6464,0,0,8,0.8,2,0,1,3,0,3080.89,932.3,39.7,1120
987231d2-84ef-4723-885f-d8c7d7ffab71,u_1218,savannah52@example.net,casual,Buraidah,web,6,25.54,14.1,0,0.1667,1,0,5,2.2516,0,0,2,0.3333,1,0,0,0,0,5964.6,2160.06,26.17,3713
725d02c2-7438-4b9d-8f59-cef05fedabe7,unknown,epatterson@example.org,transactor,Riyadh,android,20,4.21,284.72,8,0.6,12,0,7,2.12,1,4,0,0.0,0,0,0,0,0,0.0,0.0,20.15,0
e67c0509-413d-49ff-9276-0a3d2d5ea07b,unknown,scottwelch@example.org,casual,Jeddah,android,9,58.48,9.23,1,0.0,0,0,6,2.4194,0,0,2,0.2222,0,1,0,0,0,7720.88,2534.01,20.22,3478
b1a13541-6f67-4f53-81d3-6a29f12e8a25,admin_1,admin@rasd.local,admin,Buraidah,android,22,29.8,44.3,0,0.0,0,0,6,2.209,1,22,0,0.0,0,0,0,0,0,1468.9,477.69,36.82,630
d066f2f4-dc90-4240-b190-7424cc19eb64,u_1177,donaldsmith@example.org,casual,Khobar,ios,7,38.63,10.87,0,0.1429,0,1,5,2.1281,0,0,1,0.1429,1,0,0,0,0,8310.33,2093.47,26.43,5530
a9ae50df-894e-4427-a20a-fbb815b82720,u_1227,briannichols@example.org,casual,Jeddah,web,7,41.26,10.18,0,0.2857,2,0,6,2.5216,0,0,4,0.5714,1,0,0,1,0,8394.83,2290.07,19.29,3525
c16d4454-5886-497c-8298-e9841b4aeaf0,u_1204,jhernandez@example.com,power_user,Taif,ios,14,19.59,42.87,0,0.2857,3,1,11,3.3788,0,0,8,0.5714,3,2,2,0,0,1534.23,609.12,26.36,723
356dbee6-2ed1-4ee3-b24e-888346dca6f8,u_1192,thomasleonard@example.com,confused,Taif,android,5,43.22,6.94,0,0.0,0,0,5,2.3219,0,0,0,0.0,0,0,0,0,0,16160.25,7082.25,20.4,9144
d9f0a936-6eda-42a7-81e3-00bf11b822b5,admin_1,admin@rasd.local,admin,Dammam,ios,22,30.72,42.96,0,0.0455,0,1,6,2.2222,1,22,0,0.0,0,0,0,0,0,1523.14,484.92,34.55,672
c64fe2cb-bae1-4852-bda8-852dda546278,u_1173,sara35@example.net,power_user,Dammam,ios,11,11.41,57.85,0,0.4545,5,0,7,2.7322,0,0,8,0.7273,2,0,2,2,0,1166.6,661.14,28.64,560
0149f975-260e-4bd2-83a2-77358e643489,u_1167,vanessa22@example.org,power_user,Khobar,ios,14,19.39,43.32,0,0.4286,5,1,8,2.8424,0,0,9,0.6429,1,0,2,3,0,1544.62,567.82,24.86,557
03326d13-860e-4db2-8ea2-aaa374872972,unknown,christopheryoung@example.com,power_user,Mecca,android,13,3.57,218.77,4,0.6154,7,1,7,2.4416,1,4,0,0.0,0,0,0,0,0,0.0,0.0,21.77,0
117e5981-3239-4a9d-8d38-c9706ecb11a4,u_1182,jesse25@example.org,casual,Medina,web,4,12.9,18.61,0,0.0,0,0,3,1.5,0,0,0,0.0,0,0,0,0,0,6552.67,2746.1,15.75,3069
0083c0a6-8a12-48f2-ab0c-1a857bc3f6be,u_1184,wendywood@example.com,casual,Buraidah,web,5,16.69,17.97,0,0.0,0,0,4,1.9219,0,0,0,0.0,0,0,0,0,0,7051.75,2659.37,30.6,5012
2fd19a73-77e0-4e05-9cec-7742e4c2f25d,admin_1,admin@rasd.local,admin,Jeddah,web,7,8.36,50.23,0,0.0,0,0,5,2.1281,1,7,0,0.0,0,0,0,0,0,1655.67,482.31,59.43,710
88dcc98d-00d5-42f4-b242-20b6f9498ecc,unknown,tiffany66@example.org,power_user,Taif,ios,11,11.52,57.3,1,0.3636,3,1,8,2.914,0,0,5,0.4545,1,0,1,1,0,1182.0,472.51,56.0,644
fb3f5c58-6220-41cd-ab5f-9987373f155d,u_1181,wgarcia@example.com,casual,Mecca,android,5,24.97,12.01,0,0.2,1,0,5,2.3219,0,0,2,0.4,0,0,0,1,0,8798.0,1487.31,34.4,6572
12ad0609-d500-4e3a-86cc-1ce7d26a9078,u_1197,courtney55@example.org,transactor,Medina,ios,9,16.73,32.27,0,0.0,0,0,7,2.6416,0,0,5,0.5556,3,1,0,0,0,2185.38,1218.11,29.56,1013
62eb4851-a526-4e7f-9174-be3b0ccf0b79,admin_1,admin@rasd.local,admin,Khobar,web,12,14.93,48.22,0,0.0833,0,1,6,2.1258,1,12,0,0.0,0,0,0,0,0,1492.64,446.66,37.92,806
c05801eb-bba7-4674-a950-d2f699874675,u_1174,jorge29@example.net,casual,Jeddah,web,4,11.48,20.9,0,0.75,2,1,4,2.0,0,0,2,0.5,0,0,1,1,0,5034.0,1984.34,37.0,3534
604e18d3-1073-4b84-a44e-450a85626768,unknown,jorge29@example.net,transactor,Jeddah,web,16,3.34,287.38,5,0.5625,9,0,7,2.305,1,4,0,0.0,0,0,0,0,0,0.0,0.0,21.38,0
203901c1-963d-4201-8930-ea2f1aa4795f,unknown,tiffany66@example.org,power_user,Taif,ios,17,24.12,42.29,1,0.2941,5,0,11,3.2928,0,0,10,0.5882,3,1,0,3,0,1599.56,536.73,23.59,752
e51e37ce-4636-4f36-a46e-5a17fb9d67e1,u_1172,stanleyjacqueline@example.com,transactor,Medina,web,7,11.87,35.39,0,0.2857,2,0,7,2.8074,0,0,4,0.5714,1,1,0,1,0,2701.83,1493.42,24.14,1391
66dc25fe-eed4-4280-b023-2dd03733e52d,u_1170,lford@example.com,confused,Dammam,android,4,25.43,9.44,0,0.0,0,0,4,2.0,0,0,0,0.0,0,0,0,0,0,15776.33,4875.32,27.25,10041
1e1439d2-7092-48f9-a6de-77b25c97c7cf,u_1170,lford@example.com,casual,Dammam,android,4,10.55,22.75,0,0.0,0,0,3,1.5,0,0,0,0.0,0,0,0,0,0,5096.67,342.08,22.25,4814
4cd4c4de-bac3-4c54-b1a3-9a12b1c44c45,u_1002,hanan.alharbi@gmail.com,confused,Riyadh,ios,4,41.11,5.84,0,0.0,0,0,4,2.0,0,0,0,0.0,0,0,0,0,0,19818.67,1048.88,17.5,18407
d774a1b5-76ec-4660-8a73-770fec25f778,u_1204,jhernandez@example.com,casual,Taif,ios,6,34.51,10.43,0,0.0,0,0,5,2.2516,0,0,1,0.1667,1,0,0,0,0,8170.6,2325.0,23.0,4865
6c8b1dd5-9f7d-4f3f-a1a8-36bcd7570835,u_1215,stevenskyle@example.org,casual,Buraidah,android,7,30.06,13.97,0,0.1429,0,1,6,2.5216,0,0,2,0.2857,1,0,0,1,0,6671.17,2095.27,34.14,4586
b04675ed-eb65-418d-9d27-65723668368b,u_1181,wgarcia@example.com,transactor,Mecca,android,9,18.02,29.96,0,0.3333,3,0,9,3.1699,0,0,3,0.3333,2,0,1,0,0,2459.88,858.02,21.78,1111
873033a7-0c0f-445f-9ecf-d6eb5bdf5882,u_1181,wgarcia@example.com,power_user,Mecca,android,15,21.39,42.07,0,0.2667,4,0,11,3.3232,0,0,7,0.4667,2,0,2,0,0,1663.43,540.56,24.87,559
e7f6cee3-a45c-4297-8cfb-30ff4bca98c8,u_1196,angela90@example.net,confused,Tabuk,web,3,8.74,20.59,0,0.0,0,0,3,1.585,0,0,0,0.0,0,0,0,0,0,11952.5,3284.5,29.0,8668
1af5780f-e96f-4293-bea7-46b50454b65f,u_1203,nunezlindsay@example.net,casual,Tabuk,android,8,45.39,10.58,0,0.25,2,0,7,2.75,0,0,3,0.375,0,0,0,2,0,7775.57,3033.32,27.62,3028
2c4d49fb-4338-43dc-93a0-769053174c6c,u_1194,jessica60@example.net,casual,Taif,web,8,39.01,12.3,0,0.0,0,0,7,2.75,0,0,1,0.125,0,0,0,0,0,6099.29,2166.19,16.5,3624
a49c3f86-1cef-4991-8a34-005868d3657d,unknown,stanleyjacqueline@example.com,transactor,Medina,web,19,4.28,266.34,7,0.5789,10,1,7,2.1685,1,4,0,0.0,0,0,0,0,0,0.0,0.0,19.16,0
eee956e6-f5a4-4eb0-a1fd-ceff1a0ae1c0,u_1200,gonzalezpamela@example.org,power_user,Riyadh,web,15,17.42,51.67,0,0.2,3,0,10,3.1899,0,0,4,0.2667,2,0,2,0,0,1379.0,715.7,24.2,500
eaaebf76-bb13-42c4-b224-d5d396a860f6,u_1179,gordondaniel@example.net,power_user,Tabuk,android,16,19.03,50.46,0,0.125,1,1,9,2.9528,0,0,11,0.6875,2,3,2,0,0,1402.47,537.3,24.38,615
ed75a512-0d6b-4913-9073-7fb0f7e77896,unknown,epatterson@example.org,transactor,Riyadh,android,18,3.79,284.98,6,0.5556,10,0,7,2.2165,1,4,0,0.0,0,0,0,0,0,0.0,0.0,21.89,0
e8406d94-5b66-4399-bf87-8e6bf4787355,u_1187,baileychristian@example.org,casual,Dammam,android,7,33.53,12.52,0,0.0,0,0,6,2.5216,0,0,2,0.2857,0,0,0,0,0,7509.83,3176.26,17.71,4010
764ed03a-d976-4988-b481-a7c3d24cf0fe,u_1205,jacob31@example.org,transactor,Abha,ios,11,25.34,26.05,0,0.0,0,0,8,2.914,0,0,9,0.8182,5,0,2,1,0,2679.7,1052.79,39.73,1010
c977bd90-7373-4819-9dc8-301c31d90c5f,u_1223,hruiz@example.com,transactor,Buraidah,web,6,14.47,24.87,0,0.0,0,0,5,2.2516,0,0,3,0.5,0,2,0,1,0,3434.0,937.28,50.33,2019
909c4519-3084-4c2e-80ee-d766286f0197,unknown,christopheryoung@example.com,power_user,Mecca,android,15,3.12,288.42,6,0.6667,10,0,7,2.2798,1,4,0,0.0,0,0,0,0,0,0.0,0.0,20.07,0
8e3419f6-4b54-4a89-aed8-2dfd08694b5a,u_1172,stanleyjacqueline@example.com,casual,Medina,web,8,42.36,11.33,0,0.0,0,0,7,2.75,0,0,2,0.25,0,0,0,1,0,7643.29,2988.31,28.88,3782
dbe0cd13-b868-41d4-89b8-977bda235c69,u_1206,elliottrussell@example.org,casual,Riyadh,web,6,25.52,14.1,0,0.1667,1,0,5,2.2516,0,0,2,0.3333,1,0,0,0,0,5843.2,2801.2,23.67,3159
1c352d8e-5563-4bda-b41d-cbb7d045df52,u_1190,sarah65@example.com,casual,Taif,android,16,1.98,484.75,0,0.0625,0,1,8,2.5218,0,0,0,0.0,0,0,0,0,0,0.0,0.0,43.0,0
a654e207-e3f8-44ac-b5b1-a3524640567d,u_1157,dana43@example.org,casual,Riyadh,ios,7,45.37,9.26,0,0.0,0,0,6,2.5216,0,0,0,0.0,0,0,0,0,0,9297.67,1173.48,15.29,7342
96dde21d-eef0-4cc5-a9ec-73c4ef4c90c9,u_1177,donaldsmith@example.org,casual,Khobar,ios,4,12.87,18.65,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,5441.0,2570.05,23.0,3506
f812bc23-66a9-4f6c-8bf9-35cea18ae310,u_1207,kellychristopher@example.org,transactor,Tabuk,web,11,32.05,20.59,0,0.0909,1,0,8,2.914,0,0,6,0.5455,2,2,0,2,0,3466.8,868.67,30.82,1985
bcd416ff-54df-4f27-9b0b-b062502a389f,u_1181,wgarcia@example.com,transactor,Mecca,android,9,23.28,23.2,0,0.4444,4,0,9,3.1699,0,0,5,0.5556,3,1,0,1,0,3377.5,1188.1,22.33,1442
eff2b901-0396-4d8a-b7ae-909b7464bbae,u_1203,nunezlindsay@example.net,power_user,Tabuk,android,16,21.02,45.66,0,0.1875,3,0,10,3.1556,0,0,10,0.625,3,1,2,1,0,1493.0,526.25,30.94,614
7ff8d6dc-4377-4222-a9f5-1413ffef5cf5,u_1209,wmendez@example.org,confused,Tabuk,android,5,46.87,6.4,0,0.0,0,0,4,1.9219,0,0,2,0.4,0,0,0,2,0,17419.5,6225.69,38.4,8267
6e1ca4ae-beff-4157-a687-cf45c75f583b,admin_1,admin@rasd.local,admin,Taif,ios,7,6.98,60.19,0,0.0,0,0,4,1.8424,1,7,0,0.0,0,0,0,0,0,1436.17,302.51,35.86,1070
afc68128-9e17-4723-ab8a-4fe3dcf8cfbe,u_1157,dana43@example.org,transactor,Riyadh,ios,7,17.34,24.22,0,0.0,0,0,6,2.5216,0,0,4,0.5714,1,1,0,0,0,3598.5,972.43,35.86,1867
a0ec7c72-2184-4575-a735-47c829d5c371,u_1231,omiller@example.com,transactor,Riyadh,android,11,29.78,22.16,0,0.0909,1,0,10,3.2776,0,0,8,0.7273,3,1,1,2,0,3204.2,874.16,31.18,1658
1f1f5ec7-200a-4b59-9fb0-8c55129efe8e,u_1217,brandon96@example.org,casual,Jeddah,ios,5,21.28,14.09,0,0.2,1,0,5,2.3219,0,0,1,0.2,0,0,0,1,0,8261.75,3045.13,16.4,4988
63fe99bd-4812-48ef-b2bf-fbc46fdb3785,u_1221,jeff19@example.com,transactor,Khobar,android,7,14.99,28.03,0,0.4286,3,0,6,2.5216,0,0,4,0.5714,2,0,0,1,0,3066.17,1262.89,30.14,1114
314c5387-fae0-45d7-9b8a-32bcbfb59e92,u_1213,ogutierrez@example.net,casual,Medina,web,5,27.19,11.03,0,0.0,0,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,8980.75,1756.0,23.0,6688
57d5abd7-a1da-459e-9fb8-4540ce76a05c,unknown,user@example.com,transactor,Jeddah,ios,9,2.43,221.98,8,1.0,9,0,1,-0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,35.67,0
796c6a00-a0f3-43fe-a56d-7fc64b4c8a4d,u_1001,taif.alsaadi@gmail.com,casual,Mecca,ios,6,33.01,10.91,0,0.0,0,0,4,1.9183,0,0,2,0.3333,0,0,0,0,0,8157.2,2615.97,24.5,5052
6e26e312-bce3-48e1-b157-1b9cb45f0be1,unknown,scottwelch@example.org,casual,Jeddah,android,6,32.61,11.04,1,0.1667,1,0,5,2.2516,0,0,2,0.3333,0,1,0,0,0,7811.4,3085.93,27.0,4478
c3f49963-46db-4647-9c73-655df5643eca,u_1218,savannah52@example.net,confused,Buraidah,web,5,43.59,6.88,0,0.2,1,0,5,2.3219,0,0,1,0.2,0,0,0,1,0,12883.75,5475.21,30.8,8060
e5943db5-0a4e-4652-a324-739e197a92fa,u_1173,sara35@example.net,power_user,Dammam,ios,15,1.53,586.53,0,0.3333,5,0,7,2.4662,0,0,0,0.0,0,0,0,0,0,0.0,0.0,34.67,0
74665851-e813-4c74-aa1b-360358696d26,unknown,nunezlindsay@example.net,power_user,Tabuk,android,16,3.32,289.26,7,0.6875,11,0,7,2.2028,1,4,0,0.0,0,0,0,0,0,0.0,0.0,20.75,0
d2b1fa73-f606-4b60-b86d-905f6ff9f8dc,unknown,scottwelch@example.org,casual,Jeddah,android,15,2.95,304.76,5,0.6,9,0,7,2.3396,1,4,0,0.0,0,0,0,0,0,0.0,0.0,19.87,0
69be7619-a32b-44cc-871b-972b02258b0c,u_1208,emily74@example.org,casual,Abha,ios,10,0.88,684.94,0,0.4,4,0,7,2.7219,0,0,0,0.0,0,0,0,0,0,0.0,0.0,40.7,0
e441ae78-0a76-465a-9ad0-5ae6277e9a94,u_1161,kennedymatthew@example.net,casual,Buraidah,web,5,26.06,11.51,0,0.2,0,1,5,2.3219,0,0,1,0.2,0,0,0,1,0,7503.5,3871.53,50.0,3175
5a080bc2-0b76-4188-9fb5-6d64e1d10cad,u_1229,ibutler@example.net,casual,Khobar,web,7,40.48,10.38,0,0.2857,2,0,7,2.8074,0,0,3,0.4286,1,0,0,1,0,8446.0,1712.46,27.29,6208
021601c4-4ee6-45c7-afe1-da2d8389085e,u_1201,scottrobinson@example.net,confused,Mecca,ios,4,22.81,10.52,0,0.0,0,0,4,2.0,0,0,2,0.5,0,1,0,0,0,14565.67,4614.21,34.5,10460
9e9a8ccc-5ae3-47d8-8978-85f4c45c9fa2,u_1169,sharon46@example.com,power_user,Buraidah,web,14,18.38,45.71,0,0.1429,2,0,8,2.6924,0,0,8,0.5714,0,2,5,1,0,1535.08,618.93,33.5,753
42d99eae-6437-4235-a739-19bddb71e0a8,u_1184,wendywood@example.com,casual,Buraidah,web,6,23.73,15.17,0,0.0,0,0,4,1.9183,0,0,0,0.0,0,0,0,0,0,6140.6,2871.72,13.5,3303
236dca9b-1b09-42c5-820e-694d4e47c253,admin_1,admin@rasd.local,admin,Abha,web,22,30.69,43.01,0,0.0909,0,2,6,2.1682,1,22,0,0.0,0,0,0,0,0,1448.52,428.84,42.68,634
f6e0d19f-71da-424c-9c29-ce8fa6089e50,u_1161,kennedymatthew@example.net,confused,Buraidah,web,3,16.71,10.77,0,0.3333,1,0,3,1.585,0,0,1,0.3333,0,0,0,1,0,16679.5,56.5,38.0,16623
c3e76169-76b1-43cb-9a2c-7fd0659d61a0,u_1217,brandon96@example.org,casual,Jeddah,ios,9,55.87,9.67,0,0.1111,1,0,7,2.7255,0,0,5,0.5556,0,1,0,2,1,8095.38,1854.94,22.0,5528
72194a93-dfc2-4904-b547-2e68aef701ed,u_1221,jeff19@example.com,casual,Khobar,android,7,32.26,13.02,0,0.1429,1,0,5,2.1281,0,0,1,0.1429,0,0,1,0,0,6585.33,1328.73,28.43,4489
7879d7a6-69dd-4383-a620-ae9058807802,u_1174,jorge29@example.net,power_user,Jeddah,web,12,14.1,51.05,0,0.5,6,0,9,3.0221,0,0,8,0.6667,2,0,1,3,0,1411.45,417.75,25.92,697
249cfdf0-a20b-4589-9626-44637f30ac2f,u_1159,tammyarmstrong@example.com,transactor,Buraidah,web,7,14.82,28.33,0,0.1429,0,1,6,2.5216,0,0,4,0.5714,1,0,1,2,0,3159.17,695.63,41.71,1969
38ee57a9-364c-4e98-b9b4-5f7ea6b14495,u_1217,brandon96@example.org,casual,Jeddah,ios,7,36.89,11.39,0,0.0,0,0,5,2.2359,0,0,1,0.1429,0,0,0,0,0,7490.67,1763.24,29.57,5055
3bfec3e8-b49e-4362-a60e-ba6f684513ee,u_1207,kellychristopher@example.org,transactor,Tabuk,web,7,17.15,24.49,0,0.1429,1,0,7,2.8074,0,0,3,0.4286,1,1,1,0,1,3471.33,819.43,31.71,1805
6ef3815c-7c18-4101-a083-2f252437639e,u_1159,tammyarmstrong@example.com,casual,Buraidah,web,15,2.12,424.44,0,0.0,0,0,7,2.4662,0,0,0,0.0,0,0,0,0,0,0.0,0.0,44.73,0
db5caf24-4cae-4159-8232-84d2e4d8e210,u_1203,nunezlindsay@example.net,transactor,Tabuk,android,11,28.22,23.39,0,0.0909,1,0,10,3.2776,0,0,3,0.2727,0,0,1,1,0,2940.2,991.82,22.73,1414
16677904-539e-4bdb-ba8a-d43603a8811d,u_1204,jhernandez@example.com,transactor,Taif,ios,6,10.32,34.88,0,0.3333,1,1,5,2.2516,0,0,4,0.6667,3,0,0,1,0,2230.8,1364.45,61.67,1062
6359599c-1116-4e2e-8bf9-01ef1e53ac73,u_1214,cindy08@example.com,power_user,Abha,android,17,20.65,49.39,0,0.2353,4,0,10,3.1751,0,0,11,0.6471,1,3,2,2,0,1367.06,478.21,26.88,533
d415d70b-4c14-4f1a-91d9-8b369f576c04,u_1201,scottrobinson@example.net,power_user,Mecca,ios,12,14.52,49.58,0,0.0833,0,1,10,3.2516,0,0,6,0.5,1,1,1,1,0,1466.82,596.2,29.25,800
90f35222-9fda-44bd-9980-7cb3c477a18b,u_1178,davidharris@example.com,power_user,Riyadh,ios,12,13.47,53.45,0,0.25,3,0,10,3.1887,0,0,7,0.5833,1,3,1,1,0,1360.55,534.74,39.67,615
6b28206a-aed0-40a8-8f07-bbb9a4601b60,admin_1,admin@rasd.local,admin,Mecca,ios,12,15.17,47.45,0,0.0833,0,1,6,2.2842,1,12,0,0.0,0,0,0,0,0,1458.0,375.11,40.92,814
cc943e0f-df6e-4e32-b7ec-e6f45d4fdbb9,u_1181,wgarcia@example.com,transactor,Mecca,android,9,20.87,25.87,0,0.0,0,0,8,2.9477,0,0,6,0.6667,2,2,0,1,0,2845.62,1356.74,31.89,1008
b90c85da-66ad-490b-83f8-f281df12f9b8,admin_1,admin@rasd.local,admin,Buraidah,android,22,30.94,42.66,0,0.0455,0,1,6,1.9859,1,22,0,0.0,0,0,0,0,0,1486.43,517.82,41.68,771
