session_id,user_id,email,persona,geo_location,client_type,total_requests,session_duration_sec,requests_per_minute,failed_login_count,login_attempts,failed_login_ratio,login_success,error_ratio,error_4xx_count,error_5xx_count,http_4xx_ratio,http_5xx_ratio,unique_endpoints,endpoint_entropy,has_admin_access,admin_action_count,admin_ratio,wallet_action_count,wallet_action_ratio,transfer_count,topup_count,withdraw_count,pay_bill_count,financial_error_count,avg_think_time_ms,std_think_time_ms,min_think_time_ms,max_think_time_ms,think_time_cv,avg_response_time_ms,label,session_type
827756f5-99e4-4f01-8057-858f15f981f7,unknown,jessicapittman@example.com,transactor,Khobar,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3139.2028,0,normal
c0b3f44b-819d-42dc-a4c8-79f3480ed72f,unknown,jessica54@example.org,attacker,Khobar,android,15,86.4113,10.4153,15,15,1.0,0,1.0,7,8,0.4667,0.5333,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,154.903,75.9615,38.4624,239.0299,0.4904,5756.3908,1,credential_stuffing
20d0f0ef-e6f5-4aa8-9113-896f8e76c22b,unknown,campbelledward@example.net,casual,Riyadh,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3625.1313,0,normal
3216f1f2-44b5-4620-89f0-715afb2c41ff,u_1858,wesley86@example.com,transactor,Buraidah,android,8,25.8528,18.5667,0,1,0.0,1,0.5,0,4,0.0,0.5,8,2.9874,0,0,0.0,5,0.625,3,0,1,1,0,2814.6431,748.5009,1566.2833,3840.5503,0.2659,1154.7412,0,normal
50a81942-1705-46eb-9c37-93ff2b6fbb1c,u_2190,lori28@example.com,attacker,Medina,web,15,42.7605,21.0475,2,3,0.6667,1,0.2,2,1,0.1333,0.0667,2,1.8624,0,0,0.0,3,0.2,2,0,1,0,0,2603.8218,1166.7045,1359.1476,5344.7614,0.4481,3269.6284,1,stealth_financial_fraud
fb6f8b98-ec2e-490e-b96b-55f81f5cacff,unknown,hollyrobinson@example.org,casual,Taif,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3943.1002,0,normal
f0bd5b8e-d104-4226-b3ff-322607e79640,unknown,carmensweeney@example.org,power_user,Tabuk,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,440.992,0,normal
a009ae40-6bc3-49c1-8ec6-8a097fcf8500,u_1763,cyork@example.net,casual,Mecca,android,7,15.6996,26.7523,2,3,0.6667,1,0.2857,0,2,0.0,0.2857,6,1.9837,1,1,0.1429,2,0.2857,1,0,0,1,0,1307.7841,663.3252,635.4466,4072.692,0.5072,1491.6543,0,messy_normal
347f31cb-3024-4876-a08c-718bc9e6ee46,unknown,sandra74@example.org,attacker,Buraidah,android,10,5.799,103.4661,10,10,1.0,0,1.0,5,5,0.5,0.5,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,209.2058,88.1619,78.8503,325.5751,0.4214,301.0855,1,brute_force
96a4e53b-50d0-4a2b-8c9f-26bd598ca515,unknown,rick50@example.com,casual,Khobar,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2101.7635,0,normal
ef751e32-498f-4882-b44b-f0aaf681eefa,unknown,huntrobin@example.org,attacker,Jeddah,web,13,28.2265,27.6336,6,7,0.8571,0,0.1538,1,1,0.0769,0.0769,7,2.1569,0,0,0.0,4,0.3077,1,0,1,1,0,811.024,106.6176,288.365,943.7617,0.1315,2133.4982,1,stealth_credential_stuffing
8eda37a6-0ec1-4e5f-98d8-789f0ea05949,unknown,gordonbrandi@example.com,transactor,Abha,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2425.9468,0,normal
2ae7a91f-a530-4e9c-a60e-0622d5ec4183,unknown,henry96@example.com,power_user,Riyadh,android,8,32.0705,14.967,2,3,0.6667,1,0.25,1,1,0.125,0.125,6,1.9165,1,1,0.125,2,0.25,0,1,0,1,1,1196.3153,517.936,30.9135,3935.0964,0.4329,1230.6735,0,messy_normal
86de9d28-5615-4ccf-b231-6e81749b8155,u_1570,ewilson@example.com,transactor,Riyadh,web,10,28.1068,21.3471,0,1,0.0,1,0.7,3,4,0.3,0.4,8,3.3404,0,0,0.0,8,0.8,3,1,1,3,3,2934.5415,1147.3128,1005.3345,4477.1479,0.391,1234.3839,0,normal
764a2559-99d7-425b-b515-5ee1a5d74cc3,admin_1,admin,admin,Abha,ios,12,54.9364,13.1061,0,0,0.0,0,0.5833,0,7,0.0,0.5833,6,2.3849,1,12,1.0,0,0.0,0,0,0,0,0,1315.9867,484.9463,560.4661,2124.7695,0.3685,3437.272,0,normal
565b6f4d-4d56-437d-8c36-9a0583b869a2,u_1764,tamarasoto@example.com,casual,Buraidah,web,6,32.7827,10.9814,0,1,0.0,1,0.1667,0,1,0.0,0.1667,5,2.5809,0,0,0.0,1,0.1667,0,0,0,1,0,6505.0812,1677.8382,4027.6788,7925.8426,0.2579,1145.4263,0,normal
22ee8331-b579-416b-ad79-2f9ab22bdbf0,unknown,jasmincoleman@example.org,casual,Tabuk,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1826.6424,0,normal
a446a795-8afe-451c-bd78-178409b3459e,u_1512,taylor03@example.net,transactor,Riyadh,web,12,20.789,34.6337,2,3,0.6667,1,0.0833,1,0,0.0833,0.0,4,1.7349,1,1,0.0833,2,0.1667,1,0,1,0,0,2760.701,565.6827,1545.3743,5444.7202,0.2049,2393.1829,0,messy_normal
858575a1-03d2-4209-8bc6-be2fcb0c2803,u_1529,annjoseph@example.com,transactor,Medina,web,11,42.6627,15.4702,0,1,0.0,1,0.4545,0,5,0.0,0.4545,7,2.6039,0,0,0.0,7,0.6364,2,2,0,0,0,2431.6856,1150.1376,1298.9984,4857.0051,0.473,2305.1875,0,normal
eb839236-4ff1-42fb-8422-50b44e0259c1,unknown,lshaw@example.com,power_user,Khobar,android,15,138.4444,6.5008,0,1,0.0,1,0.3333,3,2,0.2,0.1333,6,1.7832,1,1,0.0667,3,0.2,1,1,1,0,0,336.6343,235.1619,159.6785,882.6919,0.6986,1716.7937,0,messy_normal
918629cd-27c8-4fc2-a746-09c35fc5642c,unknown,rebecca34@example.net,casual,Dammam,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8330.8063,0,normal
d8e62f2c-3654-4f55-ad32-be12b2a14aff,unknown,noahmaddox@example.com,transactor,Abha,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4420.1158,0,normal
953d7cc3-a8c4-47c2-b9ce-5811113c73d9,u_1758,joshua22@example.net,casual,Khobar,web,8,60.5939,7.9216,0,1,0.0,1,0.0,0,0,0.0,0.0,6,2.4111,0,0,0.0,3,0.375,0,1,0,0,0,7859.883,2331.6999,3456.3295,12213.7615,0.2967,2857.4435,0,normal
1261ef8b-4a39-40a7-a38d-6151b3263479,u_1795,thill@example.net,casual,Mecca,android,5,30.4956,9.8375,0,1,0.0,1,0.4,1,1,0.2,0.2,4,1.6106,0,0,0.0,2,0.4,0,0,2,0,1,8262.3243,1466.5714,7711.1769,12190.1777,0.1775,721.84,0,normal
295e56a6-d581-4ace-85ec-793e6bd29a8b,unknown,iflores@example.net,casual,Mecca,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5339.7201,0,normal
275bd339-d42f-450e-a413-6fb9b584dec7,unknown,fkennedy@example.net,casual,Taif,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1251.1804,0,normal
5d740315-a552-40ed-ae79-a71cf196fa3f,u_1786,robert80@example.com,transactor,Jeddah,web,15,20.6101,43.6679,2,3,0.6667,1,0.0667,0,1,0.0,0.0667,4,1.9525,0,0,0.0,1,0.0667,0,0,0,1,1,835.4277,666.4676,536.6114,1877.8835,0.7978,2656.6753,0,messy_normal
48b72637-44ae-4e9a-a51a-c588078ec0e1,u_1812,utorres@example.org,power_user,Taif,ios,9,14.2368,37.9299,0,1,0.0,1,0.0,0,0,0.0,0.0,7,2.8404,0,0,0.0,6,0.6667,1,0,1,2,0,1675.2391,258.4273,1193.9049,2153.0855,0.1543,432.4899,0,normal
c49622ba-3a76-4500-a4be-70ead5d2c9ef,u_1572,troywhite@example.net,casual,Mecca,ios,5,26.821,11.1853,0,1,0.0,1,0.0,0,0,0.0,0.0,4,1.8635,0,0,0.0,0,0.0,0,0,0,0,0,6839.1226,1627.3993,4300.091,10841.3552,0.238,1330.5543,0,normal
9c669074-07b8-46b7-812e-8683a345b8f3,unknown,stevenhill@example.net,attacker,Taif,android,26,53.3155,29.2598,26,26,1.0,0,1.0,9,17,0.3462,0.6538,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,243.0056,98.5519,51.5379,378.6845,0.4056,2059.9114,1,brute_force
6211b403-7102-4748-b3c9-ab3155e8f333,unknown,xboyd@example.com,casual,Abha,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2016.5417,0,normal
0e480c2e-7bf0-4b90-8601-c084f0373503,u_1798,bdickson@example.net,casual,Taif,android,8,27.3397,17.5569,2,3,0.6667,1,0.375,2,1,0.25,0.125,2,1.2467,1,1,0.125,3,0.375,0,1,1,1,1,2870.6204,781.8494,1729.1263,4856.6916,0.2724,1508.0996,0,messy_normal
55dac96d-73f8-4762-9793-cd27f29f59d5,unknown,barbaraestrada@example.org,casual,Dammam,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15575.9012,0,normal
a6ba7a15-828e-430f-ba8f-471145966281,unknown,murphyshannon@example.com,power_user,Buraidah,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1936.6377,0,normal
b8c927f2-63a5-48eb-8ed4-ef959d1e43b7,unknown,derekhopkins@example.net,casual,Jeddah,web,2,1.5596,76.9428,1,2,0.5,0,1.0,0,2,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,10665.4191,0.0,10462.2509,11437.2594,0.0,2000.2091,0,normal
73728781-51bf-43f1-86e1-4a57f476f141,u_2002,douglas30@example.com,power_user,Jeddah,ios,11,66.4854,9.927,0,1,0.0,1,0.6364,0,7,0.0,0.6364,9,3.2182,0,0,0.0,6,0.5455,1,3,1,0,0,1861.4363,459.6327,692.1252,2451.4337,0.2469,5743.2767,0,normal
7efe7fd2-3936-4297-a9f7-c52391a93910,unknown,stevenmcdonald@example.net,power_user,Jeddah,ios,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1319.0114,0,normal
807de842-da80-4e62-9187-c0af73010a0a,unknown,ramirezjoel@example.org,attacker,Medina,android,11,58.7448,11.235,0,1,0.0,1,0.4545,2,3,0.1818,0.2727,3,0.7472,1,1,0.0909,4,0.3636,0,1,0,0,1,1735.1781,477.9739,307.4719,2434.1499,0.2755,1983.7721,1,stealth_scanning
7c07f8af-99a0-437a-80b7-6c855cdb8fe1,u_1887,millscharles@example.net,confused,Buraidah,ios,5,49.1999,6.0976,0,1,0.0,1,0.6,0,3,0.0,0.6,4,2.0626,0,0,0.0,3,0.6,1,2,0,0,0,13229.6258,4097.8749,10066.7092,19036.8347,0.3097,1831.7387,0,normal
e10b79cf-4abb-4820-bd1b-697798965f40,u_1682,colleensloan@example.org,casual,Mecca,web,8,50.8065,9.4476,0,1,0.0,1,0.125,0,1,0.0,0.125,7,2.6723,0,0,0.0,2,0.25,0,1,0,0,0,8365.0219,2551.747,3696.6346,11693.1599,0.305,461.6756,0,normal
1883e066-4995-4e4c-a37a-2d1f056b18e8,u_1747,julia02@example.com,power_user,Riyadh,ios,14,82.206,10.2182,2,3,0.6667,1,0.3571,3,2,0.2143,0.1429,4,2.1934,1,1,0.0714,4,0.2857,0,0,0,1,0,514.1698,152.1338,324.3464,785.5877,0.2959,2904.1223,0,messy_normal
e867b2bc-cc13-445e-96f4-f5144f56dbfd,u_1713,malonecarrie@example.net,casual,Tabuk,web,7,33.3793,12.5826,0,1,0.0,1,0.0,0,0,0.0,0.0,6,2.5454,0,0,0.0,2,0.2857,0,0,0,1,0,7169.5805,1108.01,5466.3521,10307.5032,0.1545,333.6696,0,normal
54069ba6-ed0c-4675-9553-fb6cd4100800,u_1955,morrislisa@example.net,casual,Medina,web,9,13.9727,38.6468,2,3,0.6667,1,0.4444,3,1,0.3333,0.1111,5,1.8604,1,1,0.1111,1,0.1111,0,1,0,0,1,749.1826,139.9309,96.0896,1540.5156,0.1868,2973.7572,0,messy_normal
402f34d4-0927-46c3-8302-56148b86653e,u_1876,sarah40@example.net,transactor,Medina,web,8,32.6912,14.6829,0,1,0.0,1,0.375,0,3,0.0,0.375,5,1.7062,0,0,0.0,5,0.625,0,2,0,3,0,2383.0855,1000.9151,1374.5067,4712.6664,0.42,1876.0223,0,normal
28c082e8-4f05-4746-9b87-4c2bbb444cb8,unknown,zacharylucas@example.net,confused,Buraidah,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,539.6505,0,normal
ca7d9ce5-329e-4887-bde6-b069db986b84,unknown,dellis@example.org,transactor,Taif,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5787.0832,0,normal
1982747b-eeec-4319-bbb8-fb2dd77d0bdb,unknown,ynorton@example.com,casual,Riyadh,ios,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,886.05,0,normal
304074cd-1e35-458e-92ae-1a1d688c6201,unknown,andrewjones@example.org,confused,Riyadh,ios,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1514.8775,0,normal
bb048813-be89-4377-aa30-db9d595f59d0,unknown,gary50@example.net,power_user,Medina,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4113.4501,0,normal
2b5fb53b-b27a-4119-ab47-a720647b46ba,u_1642,raymondschultz@example.org,casual,Tabuk,web,9,100.3675,5.3802,0,1,0.0,1,0.5556,0,5,0.0,0.5556,6,2.1932,0,0,0.0,7,0.7778,1,2,1,0,0,10488.9169,1254.4742,7737.1908,11640.1119,0.1196,2602.8691,0,normal
ded538ba-e2e6-4ff8-bff0-ecb3d278f6f4,u_1835,blynch@example.net,attacker,Medina,web,13,11.6869,66.7414,0,1,0.0,1,0.2308,0,3,0.0,0.2308,7,1.9979,0,0,0.0,12,0.9231,4,0,7,1,0,204.673,89.3628,83.0065,388.7731,0.4366,772.451,1,account_takeover
297581a3-ae9b-436f-b89f-8bd5721aaf32,u_1622,carmensweeney@example.org,transactor,Tabuk,android,8,30.9096,15.5292,0,1,0.0,1,0.25,0,2,0.0,0.25,8,2.8346,0,0,0.0,5,0.625,2,0,1,1,0,3051.9292,1251.6561,1581.5388,4064.1527,0.4101,2519.5451,0,normal
bff01bd5-206d-4ec5-9592-3eae2ddbc9e0,u_1680,woodstanya@example.com,casual,Tabuk,android,5,9.7906,30.6416,0,1,0.0,1,0.8,2,2,0.4,0.4,3,1.1725,1,1,0.2,2,0.4,1,1,0,0,2,301.0646,173.7136,116.3452,839.3195,0.577,1966.2601,0,messy_normal
0696b47e-4a80-438e-93a2-81f72c667395,u_1773,caldwellfrank@example.com,attacker,Medina,ios,17,24.0733,42.3706,0,1,0.0,1,0.4118,0,7,0.0,0.4118,8,2.6791,0,0,0.0,16,0.9412,4,3,7,2,0,89.8308,37.4015,36.8365,176.7807,0.4164,1163.9163,1,financial_fraud
913b1df4-17b0-4388-b548-0fa35737d310,unknown,robert80@example.com,confused,Jeddah,web,15,18.6267,48.3177,0,1,0.0,1,0.0667,1,0,0.0667,0.0,3,0.9327,1,1,0.0667,3,0.2,1,1,1,0,1,2243.0418,1267.6166,153.9724,4485.6113,0.5651,2766.6011,0,messy_normal
0967c3ed-464f-4811-9791-130c50603ef4,unknown,annritter@example.org,attacker,Tabuk,ios,13,3.8422,203.0087,0,1,0.0,0,0.8462,10,1,0.7692,0.0769,13,3.9331,1,5,0.3846,0,0.0,0,0,0,0,0,173.9871,69.7717,74.6267,302.2219,0.401,135.7066,1,scanning
f389ae8c-e51f-488a-af3c-925b789de1dc,u_1969,shanekelly@example.org,power_user,Abha,ios,15,26.7548,33.6388,0,1,0.0,1,0.2,0,3,0.0,0.2,9,2.7849,0,0,0.0,6,0.4,0,1,2,2,0,1479.6083,654.16,481.4991,2057.3077,0.4421,745.1174,0,normal
b67ab591-1dff-4eff-8fa1-a20734ceb631,unknown,blairdaniel@example.net,power_user,Buraidah,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,789.0218,0,normal
604cb0db-80b3-4c64-8f3c-9e2ae7d060f8,unknown,marquezmichelle@example.com,transactor,Tabuk,ios,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,939.3725,0,normal
0d51eaf3-9085-42cd-9bd1-ffd0e9e9569e,unknown,annritter@example.org,power_user,Tabuk,android,11,19.4014,34.0182,0,1,0.0,1,0.4545,3,2,0.2727,0.1818,5,1.0068,1,1,0.0909,2,0.1818,0,1,0,1,2,1045.5854,401.2659,276.1972,3408.942,0.3838,1430.5145,0,messy_normal
6b906db6-01ce-4feb-abc0-8baa2144b46d,u_1540,kempangela@example.net,attacker,Tabuk,web,13,13.5029,57.7654,0,1,0.0,1,0.3846,0,5,0.0,0.3846,9,2.5752,0,0,0.0,12,0.9231,5,1,4,2,0,119.1172,38.0487,33.2145,159.1306,0.3194,799.8504,1,financial_fraud
b42f2bf8-c1d5-4768-9083-e44b9c275341,u_1586,lbarajas@example.com,power_user,Riyadh,ios,10,54.7789,10.9531,0,1,0.0,1,0.1,0,1,0.0,0.1,9,2.8306,0,0,0.0,5,0.5,0,1,2,1,0,1844.3354,564.3235,716.8827,2463.6704,0.306,4671.7299,0,normal
5f7ce9f2-ca68-4b0e-a3f1-7cfec2acac1c,u_1616,ysalinas@example.net,casual,Buraidah,web,8,55.8473,8.5949,0,1,0.0,1,0.25,0,2,0.0,0.25,5,2.0177,0,0,0.0,2,0.25,1,0,0,0,0,6211.4348,1389.6224,4791.5806,8307.649,0.2237,2750.8441,0,normal
d8f36264-8b7e-4625-b7f5-684f189a0315,unknown,garciatimothy@example.net,power_user,Jeddah,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,472.5979,0,normal
a952c947-0bf6-4ccf-a2ab-00734cceec66,u_1882,dbarnes@example.net,casual,Medina,web,14,106.3604,7.8977,2,3,0.6667,1,0.2143,1,2,0.0714,0.1429,4,1.6217,0,0,0.0,4,0.2857,1,1,1,0,0,1940.7703,961.9033,1296.2928,6711.8521,0.4956,2504.0829,0,messy_normal
b83b9d48-55b5-4b17-af8d-bbcc7d09a642,u_1594,angela69@example.org,casual,Jeddah,ios,9,27.9368,19.3293,0,1,0.0,1,0.2222,0,2,0.0,0.2222,3,1.7866,0,0,0.0,4,0.4444,0,0,1,1,2,2123.7972,1466.5707,716.0139,4033.9595,0.6905,1683.2515,0,messy_normal
814e12dc-5630-465e-8619-5fa28dc6e97a,u_1666,haledevon@example.org,confused,Jeddah,android,4,35.136,6.8306,0,1,0.0,1,0.25,1,0,0.25,0.0,4,1.9663,0,0,0.0,1,0.25,1,0,0,0,1,16642.9462,5056.0864,9080.6949,21431.5409,0.3038,2298.847,0,normal
ffe7ba44-627d-4cec-bcf3-4a877384ff48,u_1952,paul33@example.org,confused,Tabuk,android,5,58.0454,5.1684,0,1,0.0,1,0.2,0,1,0.0,0.2,5,1.9789,0,0,0.0,0,0.0,0,0,0,0,0,16341.8679,6013.8372,10139.8151,23354.6877,0.368,1393.1681,0,normal
6cec062d-9787-4f62-a950-2b34f3723098,unknown,sethbrewer@example.org,attacker,Riyadh,android,39,163.409,14.3199,39,39,1.0,0,1.0,11,28,0.2821,0.7179,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,113.3826,76.3219,38.3231,248.6984,0.6731,4073.5154,1,credential_stuffing
5bb9c0c6-2ccd-4eb5-b76d-fd89d5d78ee3,u_1555,victoriamarsh@example.org,casual,Jeddah,android,4,15.5781,15.4062,2,3,0.6667,1,0.5,2,0,0.5,0.0,2,1.9999,0,0,0.0,4,1.0,0,0,0,1,0,2212.9813,878.3697,894.2941,5466.8861,0.3969,2682.1166,0,messy_normal
b0b8fcdc-929b-4e72-882a-bb3486a1c8d8,unknown,nsmith@example.org,casual,Tabuk,ios,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,434.8905,0,normal
ece05468-5f4a-4cdc-b121-fdeffe0a6bdf,u_1788,riveravictor@example.com,transactor,Khobar,ios,8,28.4458,16.8742,0,1,0.0,1,0.375,0,3,0.0,0.375,6,2.709,0,0,0.0,5,0.625,1,1,0,3,0,2873.6842,919.3274,2275.7445,4998.1685,0.3199,1735.8182,0,normal
a23d837c-2698-48c6-83bd-8743b84d8be8,unknown,gferrell@example.com,transactor,Medina,android,10,20.016,29.976,2,3,0.6667,1,0.4,3,1,0.3,0.1,6,2.0124,1,1,0.1,3,0.3,1,1,0,1,0,405.684,123.828,13.5356,1054.9291,0.3052,2570.2986,0,messy_normal
10156e9d-ca43-4801-b55c-bd77d9d10685,u_1597,william53@example.com,power_user,Dammam,android,11,31.1378,21.1961,0,1,0.0,1,0.1818,0,2,0.0,0.1818,9,2.8479,0,0,0.0,5,0.4545,1,0,1,2,0,1444.8265,428.0973,1203.7414,2027.406,0.2963,2234.017,0,normal
d534302a-3dd0-4d50-bee4-ab04d9daf8a8,unknown,harrisscott@example.org,transactor,Khobar,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1223.7529,0,normal
79d1394c-11df-44aa-a473-e074629a1fe7,unknown,christopher14@example.net,transactor,Khobar,ios,11,59.5351,11.0859,0,1,0.0,1,0.1818,0,2,0.0,0.1818,5,1.3917,1,1,0.0909,3,0.2727,1,1,1,0,1,2155.3438,1082.8802,826.3682,6524.7009,0.5024,1491.5879,0,messy_normal
e4a6354b-ad8a-4180-b1a7-7b2004a5cebd,u_1533,emily05@example.net,casual,Khobar,web,5,19.6267,15.2853,0,1,0.0,1,0.4,0,2,0.0,0.4,4,1.9309,0,0,0.0,0,0.0,0,0,0,0,0,5591.7007,1308.421,2914.4636,6779.5573,0.234,2328.7108,0,normal
edd199d2-4926-4463-8a38-9a9709cd8f09,unknown,xmatthews@example.org,confused,Medina,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14522.3313,0,normal
0ad5a34c-deba-411b-b25c-d38f4641ab4d,unknown,taramann@example.com,transactor,Khobar,android,15,20.2735,44.3929,0,1,0.0,1,0.2,2,1,0.1333,0.0667,3,1.9998,0,0,0.0,4,0.2667,0,0,1,1,2,2756.5529,300.3037,459.9197,5900.5812,0.1089,1964.2732,0,messy_normal
311200e5-7494-46b9-ace6-1e8f0b4184c9,u_1761,ijohnson@example.com,casual,Tabuk,web,6,7.9526,45.2682,1,2,0.5,1,0.5,3,0,0.5,0.0,2,1.1941,1,1,0.1667,2,0.3333,1,0,1,0,2,2703.3046,1796.1773,1436.6477,3934.7431,0.6644,2844.8201,0,messy_normal
d4538193-50d6-4a7a-8c56-0c3c7b88bb7f,unknown,abigail55@example.com,casual,Dammam,web,10,10.9646,54.7216,2,3,0.6667,1,0.2,2,0,0.2,0.0,3,2.1314,1,1,0.1,4,0.4,0,0,0,0,0,736.1878,535.558,76.6138,1020.5508,0.7275,2507.8491,0,messy_normal
019c5b6e-da84-4152-816c-97a9dc128d03,u_1598,esantos@example.net,power_user,Mecca,ios,15,47.3226,19.0184,0,1,0.0,1,0.4,0,6,0.0,0.4,11,3.5251,0,0,0.0,12,0.8,5,2,2,0,0,1210.5311,571.0706,596.4322,2182.3136,0.4718,2272.3939,0,normal
23d72024-01b3-48d0-ac56-7fd12a2c2cb0,u_1535,smorales@example.com,power_user,Abha,ios,13,67.2501,11.5985,0,1,0.0,1,0.2308,0,3,0.0,0.2308,9,2.7284,0,0,0.0,7,0.5385,0,2,0,1,0,1751.9258,645.8825,520.6354,2620.6517,0.3687,3551.0886,0,normal
eb0d853e-3c6a-4008-aaa8-36b1b9d85b08,unknown,payneangela@example.net,transactor,Mecca,web,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4297.8053,0,normal
3469dfbc-ef72-43db-9013-dbcc5686de88,u_1525,gyork@example.net,casual,Khobar,web,7,49.0281,8.5665,0,1,0.0,1,0.1429,0,1,0.0,0.1429,7,3.0985,0,0,0.0,2,0.2857,0,1,0,0,0,9171.7942,2739.8102,4779.8173,14202.309,0.2987,790.1395,0,normal
5960b449-22f7-47dd-8c71-f7e9cf310e42,unknown,hcole@example.net,confused,Mecca,android,1,1.0,60.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1090.7501,0,normal
